"","temp","phosphate","growth_daphnia","rel_growth_daphnia","growth_controls","rel_growth_controls","growth_algae","rel_growth_algae"
"1","12","DEF",1.875,0.537864923747277,22058983.165,0.558016885585038,32252159.3076984,0.908612588289236
"2","16","DEF",3.11111111111111,0.59440537790383,10820499.885,0.799300881690747,74638266.2055556,0.974576670265734
"3","20","DEF",12.7380952380952,0.673098988409085,138566519.02875,0.949212230220023,95573662.4077778,0.789156862081617
"4","24","DEF",11.5333333333333,0.750305301527811,78772473.34,0.927681383321035,2749226.84533333,0.703711955206839
"5","12","FULL",0.708333333333333,0.276094276094276,18633406.4075,0.567844144606102,15274928.5416667,0.931130382244666
"6","16","FULL",1.85416666666667,0.502297310348158,29803527.6254167,0.816242943081429,41359508.0033333,0.932832091944695
"7","20","FULL",12.2142857142857,0.759357041793008,230186937.27875,0.94885404563615,65993261.105,0.846517373213665
"8","24","FULL",7.60416666666667,0.765563513382986,190865322.22125,0.884257878774319,7822194.43708333,0.893992697775005
