"","ssq","phosphorus","temperature","transformedtemperature","r","K","a","eps","m"
"1",127.033356461993,"DEF",12,-40.6835983666349,4.40200231054348,58345568325520.2,114.607553536416,1e-16,0.0233492003671157
"2",108.176510677009,"DEF",16,-40.1207956916685,9.2345680922942,69781926748907.2,100,1e-13,0.001
"3",121.100099246725,"DEF",20,-39.5733517797917,10,87701188194828.7,100,1e-13,0.001
"4",128.099266925027,"DEF",24,-39.0406463881741,10,98526899117893.1,100,1e-13,0.001
"5",151.179802191104,"FULL",12,-40.6835983666349,7.79614062164527,27542952518637.4,135.008840915046,1e-16,0.0245333987442425
"6",112.007078991765,"FULL",16,-40.1207956916685,8.41305733173991,59956222594841.5,100,1e-13,0.001
"7",119.393241009605,"FULL",20,-39.5733517797917,10,90861126483791.8,100,1e-13,0.001
"8",140.146442361233,"FULL",24,-39.0406463881741,10,81774628383440.7,100,1e-13,0.001
