List File,DEF-12-2-MARCH30-R1.lst
Start Time,2016-03-30  16:02:28
Sampling Time,2 min 29 sec

Count,306
Particles / ml,5012

Efficiency,16.4%
PPUI,1.09

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),87.56,20.01,525.59,49.71,56.77
Aspect Ratio,0.86,0.22,0.99,0.11,13.30
Circle Fit,0.79,0.00,0.96,0.13,16.84
Circularity (Hu),0.95,0.20,1.00,0.08,7.91
Compactness,1.57,1.00,12.12,0.81,51.97
Diameter (ABD),10.25,5.05,25.87,2.54,24.83
Diameter (ESD),11.67,5.62,44.43,3.57,30.61
Elongation,2.48,1.00,36.05,2.65,106.90
Geodesic Aspect Ratio,0.59,0.03,1.00,0.30,51.40
Geodesic Length,17.25,6.13,135.26,11.20,64.95
Geodesic Thickness,8.08,2.54,13.00,2.07,25.58
Intensity,118.85,80.13,163.51,13.87,11.67
Length,12.98,5.88,61.11,4.67,35.99
Perimeter,50.66,24.53,278.03,21.28,42.01
Roughness,1.25,1.03,2.18,0.18,14.26
Sigma Intensity,36.81,14.40,50.95,7.53,20.47
Sum Intensity,51688.21,14270.00,2.20e+005,24199.23,46.82
Transparency,0.12,0.03,0.49,0.05,45.44
Volume (ABD),679.37,67.34,9064.43,742.81,109.34
Width,10.09,4.14,24.74,2.46,24.42

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,4,1.31,0.14,66,0.00
6-7um,6,1.96,0.24,98,0.01
7-8um,18,5.88,1.44,295,0.05
8-9um,20,6.54,2.27,328,0.08
0-5um,0,0.00,0.00,0.00,0.00
5-10um,85,27.78,9.90,1392,0.34
10-15um,194,63.40,62.61,3177,2.13
15-20um,23,7.52,16.36,377,0.56
20-25um,1,0.33,1.39,16,0.05
25-30um,1,0.33,2.37,16,0.08
30-35um,0,0.00,0.00,0.00,0.00
35-40um,1,0.33,4.36,16,0.15
40-45um,1,0.33,2.99,16,0.10
45-50um,0,0.00,0.00,0.00,0.00
50-55um,0,0.00,0.00,0.00,0.00
55-60um,0,0.00,0.00,0.00,0.00
60-65um,0,0.00,0.00,0.00,0.00
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,36,11.76,5.66,590,0.19
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

