 ,Area,Angle,Length
1,3.480E-4,10.008,0.189
2,1.922E-4,-125.655,0.103
3,1.392E-4,5.572,0.075
4,3.049E-4,2.517,0.166
5,2.420E-4,93.180,0.131
6,2.983E-4,162.378,0.162
7,2.386E-4,-103.055,0.129
8,2.055E-4,90.000,0.111
9,1.956E-4,-6.882,0.106
10,3.381E-4,-60.396,0.184
11,2.718E-4,-144.545,0.148
12,3.547E-4,-114.624,0.192
13,3.348E-4,-16.809,0.183
14,3.215E-4,-91.790,0.175
15,3.215E-4,76.109,0.174
16,3.414E-4,141.780,0.185
17,2.652E-4,42.955,0.144
18,4.541E-4,147.950,0.247
