 ,Area,Angle,Length
1,3.448E-4,-116.313,0.186
2,3.147E-4,-90.000,0.170
3,3.214E-4,-35.538,0.174
4,2.210E-4,-121.264,0.118
5,3.549E-4,-8.207,0.192
6,4.084E-4,-158.725,0.221
7,3.180E-4,-54.462,0.172
8,3.314E-4,-134.170,0.179
9,3.415E-4,6.277,0.185
10,3.448E-4,-86.634,0.187
11,2.979E-4,80.754,0.161
12,3.616E-4,9.111,0.196
13,1.774E-4,62.949,0.096
14,1.875E-4,-56.023,0.101
15,3.180E-4,-99.762,0.172
