 ,Area,Angle,Length
1,2.366E-4,68.791,0.129
2,2.204E-4,-147.724,0.121
3,3.598E-4,177.397,0.198
4,1.718E-4,122.471,0.094
5,2.917E-4,47.726,0.161
6,3.209E-4,-170.633,0.177
7,3.436E-4,128.830,0.190
8,3.339E-4,-158.720,0.184
9,3.176E-4,97.125,0.174
10,1.977E-4,-126.870,0.108
11,1.945E-4,70.017,0.105
12,1.977E-4,-91.909,0.108
