 ,Area,Angle,Length
1,3.824E-4,142.619,0.207
2,3.757E-4,-136.109,0.202
3,2.098E-4,68.895,0.113
4,2.064E-4,119.511,0.111
5,2.369E-4,-98.366,0.127
6,2.301E-4,-64.573,0.124
7,2.234E-4,-87.357,0.119
