 ,Area,Angle,Length
1,2.316E-4,7.125,0.128
2,2.128E-4,-134.397,0.119
3,2.159E-4,127.208,0.120
4,2.253E-4,-152.354,0.126
5,2.253E-4,-161.822,0.125
