 ,Area,Angle,Length
1,3.493E-4,-156.588,0.191
2,1.632E-4,-127.569,0.088
3,3.329E-4,91.134,0.183
4,1.958E-4,104.500,0.107
5,2.089E-4,-138.814,0.114
