 ,Area,Angle,Length
1,3.347E-4,-66.501,0.183
2,2.887E-4,-149.036,0.158
3,3.248E-4,16.587,0.177
4,3.445E-4,-49.279,0.189
5,3.281E-4,180.000,0.178
6,3.281E-4,90.000,0.178
7,3.183E-4,-163.644,0.174
8,1.542E-4,-43.210,0.083
9,1.509E-4,14.036,0.082
10,3.084E-4,18.239,0.168
11,3.478E-4,-88.348,0.189
12,2.920E-4,164.687,0.159
13,1.509E-4,53.130,0.082
14,1.673E-4,62.928,0.091
15,3.183E-4,-30.556,0.174
