 ,Area,Angle,Length
1,2.648E-4,-46.005,0.145
2,2.681E-4,81.469,0.146
3,2.681E-4,77.164,0.146
4,3.204E-4,-134.582,0.176
5,2.713E-4,54.382,0.149
6,2.615E-4,-10.886,0.142
7,3.008E-4,134.105,0.164
8,2.648E-4,-151.844,0.145
9,2.844E-4,-16.763,0.156
10,2.746E-4,46.469,0.150
11,2.713E-4,-47.961,0.149
12,2.288E-4,-109.486,0.125
