 ,Area,Angle,Length
1,3.060E-4,-77.300,0.148
2,2.979E-4,11.929,0.146
3,3.387E-4,-70.677,0.165
4,2.693E-4,-74.667,0.131
5,3.020E-4,-116.917,0.148
6,3.020E-4,10.235,0.147
