 ,Area,Angle,Length
1,2.559E-4,-175.073,0.121
2,2.732E-4,58.878,0.128
3,1.995E-4,73.179,0.094
4,2.559E-4,154.323,0.120
5,2.385E-4,156.251,0.113
6,2.559E-4,132.207,0.121
7,2.776E-4,-41.785,0.131
8,2.646E-4,80.218,0.124
9,2.776E-4,147.319,0.132
10,2.038E-4,-163.887,0.097
11,2.776E-4,25.346,0.131
12,2.819E-4,43.112,0.134
13,2.776E-4,-125.218,0.130
14,2.038E-4,-148.392,0.095
