 ,Area,Angle,Length
1,2.005E-4,-145.376,0.099
2,3.123E-4,125.287,0.158
3,1.427E-4,-30.141,0.070
4,1.774E-4,-160.769,0.089
5,1.812E-4,117.121,0.090
6,1.966E-4,122.735,0.099
7,2.930E-4,117.582,0.148
8,1.581E-4,87.138,0.078
9,2.660E-4,-84.123,0.134
10,1.581E-4,-87.138,0.078
11,1.658E-4,-45.000,0.083
12,1.928E-4,-75.677,0.095
13,1.504E-4,152.103,0.075
14,1.388E-4,152.700,0.069
