 ,Area,Angle,Length
1,2.594E-4,-80.690,0.126
2,2.882E-4,-69.734,0.141
3,2.841E-4,140.412,0.137
4,2.759E-4,-91.736,0.133
5,2.677E-4,80.981,0.129
6,3.335E-4,-116.565,0.163
7,3.294E-4,16.837,0.160
