 ,Area,Angle,Length
1,2.001E-4,55.008,0.083
2,1.839E-4,53.471,0.078
3,1.947E-4,0.000,0.081
4,1.406E-4,180.000,0.057
5,1.676E-4,-9.782,0.069
6,2.001E-4,27.979,0.084
