 ,Area,Angle,Length
1,2.923E-4,40.426,0.143
2,2.923E-4,-60.555,0.144
3,2.923E-4,-21.501,0.143
4,2.760E-4,113.875,0.135
5,2.720E-4,33.930,0.134
6,2.882E-4,-105.038,0.141
