 ,Area,Angle,Length
1,2.331E-4,139.086,0.096
2,1.876E-4,-82.875,0.076
3,2.104E-4,34.992,0.087
4,2.331E-4,112.068,0.096
5,2.331E-4,23.962,0.095
6,2.217E-4,-3.013,0.089
