 ,Area,Angle,Length
1,2.624E-4,-75.530,0.129
2,2.907E-4,-137.246,0.144
3,3.069E-4,-36.416,0.151
4,2.746E-4,45.603,0.135
5,2.382E-4,113.459,0.116
6,3.190E-4,142.836,0.156
7,2.665E-4,-113.429,0.131
8,3.069E-4,45.535,0.151
