 ,Area,Angle,Length
1,2.285E-4,-111.801,0.110
2,3.282E-4,19.604,0.159
3,2.950E-4,-2.454,0.143
4,2.326E-4,154.359,0.113
5,1.869E-4,-74.407,0.090
6,2.119E-4,-18.435,0.103
7,2.451E-4,-70.017,0.119
8,2.243E-4,-133.493,0.109
9,2.202E-4,-96.582,0.107
10,1.994E-4,-167.735,0.096
11,2.576E-4,-115.301,0.124
12,2.160E-4,85.515,0.104
13,3.240E-4,-101.310,0.157
14,2.077E-4,-107.700,0.100
15,3.448E-4,-78.003,0.167
