 ,Area,Angle,Length
1,3.287E-4,-152.765,0.158
2,2.817E-4,-118.540,0.134
3,3.244E-4,176.947,0.156
4,2.945E-4,78.857,0.140
5,3.415E-4,-116.565,0.162
6,2.519E-4,-12.095,0.120
7,2.775E-4,106.189,0.133
8,3.458E-4,114.624,0.164
