 ,Area,Angle,Length
1,3.226E-4,52.696,0.159
2,3.468E-4,169.756,0.170
3,2.097E-4,76.504,0.103
4,3.025E-4,46.637,0.149
5,2.097E-4,30.579,0.101
6,2.137E-4,111.595,0.105
7,2.258E-4,177.917,0.110
8,1.774E-4,-150.422,0.086
9,2.137E-4,-61.928,0.104
10,2.299E-4,67.620,0.112
11,2.379E-4,-45.707,0.116
12,2.420E-4,30.466,0.119
13,2.379E-4,-65.225,0.116
14,2.137E-4,29.055,0.104
15,1.936E-4,125.395,0.094
