Date,Time_in_min,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6,temp_internal
31.05.16 12:30:43,0.03,0,159.29,159.57,157.3,152.49,144.37,136.35,139.93,141.87,132.52,161.28,146.32,137.18,No Sensor,142.15,146.6,167.03,137.73,144.37,144.65,142.98,141.59,149.11,151.36,19.15
31.05.16 12:30:58,0.28,0,158.72,158.72,156.73,154.18,143.26,135.53,141.31,142.15,131.97,161.28,144.65,136.63,No Sensor,139.93,144.92,167.32,137.18,144.92,142.42,141.59,140.48,148.55,150.24,19.15
31.05.16 12:31:13,0.53,0,158.15,159.29,157.3,152.21,142.98,135.25,140.76,141.87,130.34,159,144.92,135.53,No Sensor,139.1,144.09,166.74,134.98,143.81,141.87,141.59,139.1,149.11,150.24,19.11
31.05.16 12:31:28,0.78,0,158.43,157.01,157.58,152.49,142.98,134.16,142.7,141.04,130.34,159.86,144.37,134.16,No Sensor,139.93,143.53,166.74,133.89,145.2,141.59,140.48,139.1,147.99,149.67,19.11
31.05.16 12:31:43,1.03,0,159,157.58,156.16,152.49,141.87,133.89,143.53,140.48,130.07,161,143.81,134.98,No Sensor,138.55,142.98,166.74,133.07,144.65,141.04,139.93,140.48,147.71,149.11,19.07
31.05.16 12:31:58,1.28,0,157.86,159,157.86,153.05,141.59,134.43,144.92,140.76,128.98,160.71,143.26,134.71,No Sensor,136.9,142.42,165.87,132.25,145.2,140.48,140.48,140.21,147.71,149.96,19.04
31.05.16 12:32:13,1.53,0,159,157.3,156.73,151.92,140.48,133.61,144.37,139.66,127.9,161,143.81,133.07,No Sensor,137.18,142.42,166.45,130.07,144.65,139.66,139.66,138.55,146.32,148.83,19.02
31.05.16 12:32:28,1.78,0,158.43,157.58,157.01,152.21,139.93,132.79,145.48,140.21,127.36,159.29,143.53,133.34,No Sensor,135.25,141.87,164.72,130.61,143.26,140.21,138,138.55,146.04,147.71,19
31.05.16 12:32:43,2.03,0,157.01,157.86,157.3,152.49,138.55,131.97,146.32,139.93,126.81,158.43,141.87,133.34,No Sensor,134.71,139.38,164.72,130.07,145.2,138.83,137.45,138.55,145.48,147.71,18.97
31.05.16 12:32:58,2.28,0,158.15,157.01,156.73,152.21,138.55,131.43,146.32,139.66,125.73,159.86,142.98,133.34,No Sensor,134.43,139.38,165.3,129.25,143.53,138.55,138.28,138,145.2,147.16,18.97
31.05.16 12:33:13,2.53,0,157.01,157.86,157.86,151.36,139.38,131.7,148.83,138.55,125.46,159,143.26,132.79,No Sensor,134.16,139.66,165.3,129.25,144.37,138.28,137.18,137.18,144.09,147.43,18.95
31.05.16 12:33:28,2.78,0,157.3,157.3,157.01,151.64,139.1,130.88,149.96,139.1,124.92,160.43,142.7,131.43,No Sensor,133.07,139.38,165.59,128.17,143.53,138.28,136.08,137.18,144.09,147.71,18.95
31.05.16 12:33:43,3.03,0,157.86,157.86,154.46,151.92,137.45,131.16,150.52,138,123.31,159.86,143.53,131.43,No Sensor,132.52,137.73,165.59,126.81,144.92,136.35,135.53,137.18,143.53,146.6,18.95
31.05.16 12:33:58,3.28,0,157.58,157.58,156.73,150.52,137.18,129.8,151.36,137.73,123.58,157.86,143.53,131.43,No Sensor,131.97,137.45,165.01,126,144.09,136.08,136.35,137.18,144.09,146.88,18.95
31.05.16 12:34:13,3.53,0,157.01,156.16,155.31,150.52,136.9,130.88,152.77,136.9,123.31,159.29,142.98,132.25,No Sensor,131.97,136.08,165.59,126.54,143.81,136.9,136.63,137.73,143.26,145.48,18.97
31.05.16 12:34:28,3.78,0,157.58,157.58,155.03,151.36,137.45,129.8,154.18,136.63,123.31,157.3,142.7,132.52,No Sensor,131.43,136.35,165.01,126,143.81,135.8,136.08,136.08,143.53,145.76,18.97
31.05.16 12:34:43,4.03,0,158.15,157.58,156.16,151.64,135.53,130.34,155.31,136.63,123.31,157.58,142.15,133.89,No Sensor,129.8,136.9,165.59,124.92,144.65,135.25,134.98,136.9,143.53,146.6,18.97
31.05.16 12:34:58,4.28,0,157.3,157.3,154.75,150.24,136.08,130.07,154.75,135.53,122.23,159.86,143.81,133.61,No Sensor,129.52,136.08,164.72,123.85,144.65,135.8,135.25,136.63,142.42,146.04,19
31.05.16 12:35:13,4.53,0,157.01,157.01,154.75,150.24,135.25,128.98,155.59,135.8,121.97,159.86,142.7,133.89,No Sensor,128.71,136.08,165.59,123.58,144.65,135.25,135.25,137.73,141.04,145.76,19
31.05.16 12:35:28,4.78,0,157.58,157.86,156.16,151.36,134.43,129.52,156.44,134.98,121.97,158.72,143.26,134.71,No Sensor,128.71,135.25,165.3,124.12,144.92,133.61,133.89,136.63,140.76,145.2,19.02
31.05.16 12:35:43,5.03,0,157.58,157.58,155.31,149.67,135.53,128.98,157.86,135.25,120.36,158.15,143.53,134.98,No Sensor,128.44,135.53,164.72,123.85,145.2,134.98,134.98,136.9,141.87,144.65,19.02
31.05.16 12:35:58,5.28,0,157.01,157.86,155.59,149.67,134.98,128.17,157.58,135.25,120.09,158.72,143.26,134.43,No Sensor,127.63,134.16,165.59,123.31,144.65,135.25,134.98,135.25,140.48,144.92,19.04
31.05.16 12:36:13,5.53,0,157.01,158.15,156.73,149.39,135.25,127.9,158.72,135.25,119.29,157.58,143.53,134.71,No Sensor,127.08,135.25,166.16,123.31,143.53,134.43,134.98,136.63,141.31,143.53,19.07
31.05.16 12:36:28,5.78,0,156.44,157.01,155.31,149.67,134.71,127.9,159.86,134.43,120.09,159,143.81,135.53,No Sensor,126,134.71,165.87,122.77,143.53,133.89,133.89,136.63,140.76,144.65,19.05
31.05.16 12:36:43,6.03,0,157.58,159,155.59,150.52,134.16,127.9,159.86,134.16,119.56,157.58,143.26,135.8,No Sensor,125.46,133.34,166.16,122.5,144.09,133.61,133.89,136.63,141.31,143.53,19.09
31.05.16 12:36:58,6.28,0,157.86,158.72,154.46,150.24,133.07,127.08,161.57,133.89,119.02,157.58,143.26,137.18,No Sensor,124.12,133.34,165.59,123.58,143.81,133.89,133.61,136.63,139.66,144.37,19.09
31.05.16 12:37:13,6.53,0,156.44,158.15,155.03,148.55,132.52,126.27,162.14,133.89,117.69,158.43,144.37,137.45,No Sensor,124.12,133.61,165.87,122.5,144.37,131.7,133.89,136.9,141.04,144.09,19.11
31.05.16 12:37:28,6.78,0,157.01,158.15,155.59,149.11,133.07,126.27,162.72,133.07,117.42,158.15,144.65,138.28,No Sensor,124.12,132.52,166.16,122.5,143.53,132.52,133.34,135.8,141.31,143.81,19.13
31.05.16 12:37:44,7.05,0,157.86,157.86,155.59,149.67,132.79,126,163.29,133.34,117.15,159,143.81,138.28,No Sensor,122.77,133.61,166.74,122.77,142.98,133.34,133.07,136.35,140.76,143.81,19.14
31.05.16 12:37:59,7.3,0,157.58,158.72,156.16,149.67,133.07,126.54,163.86,133.34,117.95,158.72,144.92,139.66,No Sensor,123.04,133.34,166.74,121.97,144.09,133.34,132.25,136.35,139.66,144.09,19.15
31.05.16 12:38:14,7.55,0,157.3,159.29,155.59,149.67,132.25,126.54,164.15,132.25,117.42,160.71,145.48,139.38,No Sensor,122.5,132.79,167.03,121.7,144.92,132.79,131.97,135.25,140.21,142.7,19.16
31.05.16 12:38:29,7.8,0,157.3,158.43,155.88,148.83,131.16,126,163.29,131.7,117.42,159,144.92,139.66,No Sensor,121.16,132.52,166.16,121.7,143.53,132.25,132.52,135.25,139.1,142.42,19.16
31.05.16 12:38:44,8.05,0,156.44,159,155.88,150.24,131.16,125.73,164.44,131.97,117.15,159.57,146.04,139.66,No Sensor,121.43,131.7,166.45,120.63,143.53,131.97,131.7,135.53,140.21,142.7,19.18
31.05.16 12:38:59,8.3,0,157.3,158.43,155.59,149.11,131.43,125.46,165.01,133.34,116.36,159.86,146.32,140.48,No Sensor,120.63,131.7,167.03,120.63,144.65,131.43,131.16,136.08,139.93,144.09,19.18
31.05.16 12:39:14,8.55,0,157.58,159,155.88,148.83,131.16,125.19,165.59,131.97,116.62,157.86,145.48,138.28,No Sensor,120.09,130.61,166.74,121.43,142.98,131.43,130.61,135.8,139.66,142.42,19.22
31.05.16 12:39:29,8.8,0,157.3,158.15,155.59,150.52,130.07,125.73,165.87,131.43,116.09,159.29,146.88,138.83,No Sensor,120.63,131.16,167.03,120.36,143.26,130.88,131.7,135.53,139.66,143.81,19.23
31.05.16 12:39:44,9.05,0,156.73,158.43,155.59,148.83,130.34,126.81,166.45,131.7,115.83,160.14,146.32,139.93,No Sensor,120.89,131.7,167.32,120.09,143.81,130.61,131.43,135.25,139.38,142.98,19.25
31.05.16 12:39:59,9.3,0,156.16,159,155.03,148.83,130.61,125.73,167.03,131.16,115.83,159.57,146.6,139.93,No Sensor,120.36,130.34,167.32,120.09,142.98,131.7,131.43,135.8,139.93,144.09,19.25
31.05.16 12:40:14,9.55,0,157.86,158.72,154.75,149.96,131.16,126.27,167.6,131.43,115.56,158.72,146.04,140.21,No Sensor,119.82,130.34,166.74,120.09,144.65,131.43,131.97,135.25,139.66,144.37,19.27
31.05.16 12:40:29,9.8,0,158.43,160.14,155.03,150.24,130.07,126.54,168.18,131.97,114.5,157.86,146.6,140.21,No Sensor,120.89,129.52,167.6,119.56,143.26,131.7,132.25,135.53,139.38,144.09,19.27
31.05.16 12:40:44,10.05,0,157.01,160.14,155.59,150.8,130.88,127.08,168.18,131.43,115.03,160.43,147.99,139.93,No Sensor,120.89,130.34,168.18,120.09,142.7,131.43,130.88,135.53,140.21,144.09,19.29
31.05.16 12:40:59,10.3,0,157.86,159.86,155.88,149.96,130.34,126.54,167.89,131.43,114.5,158.15,147.71,139.1,No Sensor,119.02,130.34,167.32,119.02,144.37,130.34,132.25,134.98,138.83,143.26,19.3
31.05.16 12:41:14,10.55,0,158.15,160.43,156.44,149.96,129.25,127.63,169.05,131.7,114.23,159.86,147.43,140.21,No Sensor,120.09,130.34,167.32,119.02,144.65,130.61,131.7,134.16,140.21,144.09,19.3
31.05.16 12:41:29,10.8,0,157.86,161,156.73,151.08,129.25,128.44,169.34,131.16,113.7,159.86,148.55,141.59,No Sensor,119.56,130.34,167.89,118.75,143.53,129.52,131.16,134.71,139.66,143.81,19.32
31.05.16 12:41:44,11.05,0,158.15,160.14,156.73,149.67,129.25,128.71,169.92,130.61,113.7,157.58,149.39,141.59,No Sensor,119.02,130.34,168.76,119.56,143.26,129.52,131.97,134.98,139.66,143.81,19.34
31.05.16 12:41:59,11.3,0,157.86,161.57,155.31,148.83,127.63,128.71,170.5,131.16,112.91,160.14,148.83,141.31,No Sensor,119.02,128.98,168.18,118.49,142.98,128.71,131.7,134.16,138.83,142.98,19.34
31.05.16 12:42:14,11.55,0,157.3,160.43,155.59,149.96,127.63,128.17,170.5,129.8,112.65,160.14,149.67,141.87,No Sensor,117.69,129.25,167.89,118.75,142.15,129.52,130.88,133.89,138,143.53,19.34
31.05.16 12:42:29,11.8,0,158.15,161.86,156.16,151.08,128.44,129.25,171.37,130.07,112.91,157.86,148.83,142.42,No Sensor,117.69,128.44,168.47,119.29,141.87,128.71,131.97,134.43,139.38,144.37,19.36
31.05.16 12:42:44,12.05,0,157.86,161,156.73,149.96,128.44,128.98,171.66,130.61,111.85,160.14,150.24,142.7,No Sensor,116.62,128.71,168.47,118.75,142.98,129.25,132.25,134.98,139.1,142.98,19.36
31.05.16 12:42:59,12.3,0,157.3,160.71,156.16,150.24,128.44,128.71,171.37,129.52,111.85,158.72,149.67,143.53,No Sensor,116.89,129.52,168.18,117.95,141.87,128.98,131.97,134.43,139.66,144.09,19.39
31.05.16 12:43:14,12.55,0,157.86,161.86,155.88,150.24,128.17,127.9,171.66,129.25,111.85,158.43,149.11,142.98,No Sensor,116.89,127.9,168.47,117.69,142.7,127.08,131.43,133.89,138.28,142.7,19.39
31.05.16 12:43:29,12.8,0,158.43,161.28,155.88,149.67,128.17,128.71,173.11,128.98,111.33,161,150.24,144.09,No Sensor,117.42,128.98,169.05,116.36,142.42,127.9,131.16,134.16,139.1,142.98,19.4
31.05.16 12:43:44,13.05,0,158.72,162.14,156.44,150.52,128.44,128.71,173.7,128.44,111.59,160.71,149.67,144.92,No Sensor,117.15,127.9,169.05,116.62,142.15,127.9,131.97,134.16,138.83,143.81,19.41
31.05.16 12:43:59,13.3,0,158.15,161.28,157.01,150.8,129.25,127.9,173.41,128.44,111.33,160.43,149.96,145.76,No Sensor,115.56,127.9,168.47,116.89,141.31,128.44,131.43,133.34,138.55,143.81,19.43
31.05.16 12:44:14,13.55,0,157.86,161.86,157.3,150.8,126.81,127.36,173.7,128.71,111.59,158.43,149.39,146.88,No Sensor,115.83,128.44,168.76,115.56,140.76,127.36,131.7,133.61,137.45,144.37,19.43
31.05.16 12:44:29,13.8,0,157.58,161.86,155.03,150.52,128.98,127.9,174.57,128.44,110.53,160.14,149.96,147.16,No Sensor,115.83,127.63,169.34,115.83,140.76,127.63,130.61,133.89,137.73,142.98,19.45
31.05.16 12:44:45,14.07,0,158.43,163,156.73,150.24,128.44,128.17,174.57,128.17,110.8,159,149.96,147.16,No Sensor,115.29,127.36,168.76,115.83,140.76,127.63,131.16,134.16,137.45,143.26,19.45
31.05.16 12:45:00,14.32,0,157.86,161.86,156.16,149.96,128.71,127.9,175.45,128.17,109.75,158.15,149.96,146.6,No Sensor,115.29,127.08,169.34,116.09,141.31,127.63,130.34,133.89,138.55,143.81,19.47
31.05.16 12:45:15,14.57,0,159,163,156.16,150.24,128.44,128.17,175.16,127.9,110.27,159.86,149.39,147.43,No Sensor,115.83,127.63,169.34,117.15,140.76,126.81,130.34,132.79,137.73,143.26,19.47
31.05.16 12:45:30,14.82,0,158.15,162.14,157.01,151.36,128.71,128.17,176.33,127.08,110.01,158.72,149.67,147.16,No Sensor,113.97,126.54,169.63,117.15,140.21,127.36,130.34,132.79,137.18,144.92,19.52
31.05.16 12:45:45,15.07,0,157.3,163,156.73,149.39,129.25,128.98,176.33,127.63,109.48,158.43,150.24,148.55,No Sensor,115.03,126.54,169.05,116.62,139.93,126.81,130.07,133.89,137.18,142.98,19.5
31.05.16 12:46:00,15.32,0,159,163.86,156.73,151.36,128.71,128.98,177.5,127.63,108.96,159,150.52,147.43,No Sensor,114.76,127.08,169.92,117.95,141.31,126,131.43,133.89,138.55,144.37,19.5
31.05.16 12:46:15,15.57,0,159.57,164.15,157.3,150.24,128.17,128.44,178.09,127.36,109.22,160.71,151.08,148.27,No Sensor,114.5,126.81,169.34,117.95,139.93,125.73,129.8,134.16,138.28,144.09,19.52
31.05.16 12:46:30,15.82,0,159,163.86,155.59,150.24,128.17,129.52,178.67,127.08,108.17,160.14,151.08,147.71,No Sensor,113.7,126.54,168.76,118.22,141.04,126,129.52,132.52,136.63,143.26,19.52
31.05.16 12:46:45,16.07,0,158.72,164.15,157.01,151.92,129.25,129.8,178.67,127.36,108.17,159.86,151.08,148.55,No Sensor,112.91,126.81,170.5,117.69,141.04,124.12,129.52,133.34,136.35,144.37,19.52
31.05.16 12:47:00,16.32,0,158.72,163.86,156.44,150.52,128.71,129.25,177.79,126,108.69,159,152.21,148.27,No Sensor,113.17,128.17,169.05,117.95,140.48,126,130.34,134.16,137.45,143.81,19.54
31.05.16 12:47:15,16.57,0,159.57,162.72,156.16,151.36,128.17,128.98,178.38,126,107.64,159,152.21,148.83,No Sensor,113.97,127.36,170.21,119.02,140.48,126.27,130.34,133.34,138,142.7,19.55
31.05.16 12:47:30,16.82,0,159.29,165.01,157.01,151.08,128.98,129.8,179.55,126,108.96,160.71,150.8,148.27,No Sensor,113.7,128.44,170.21,118.49,140.21,125.46,130.34,132.25,137.45,143.81,19.57
31.05.16 12:47:45,17.07,0,159.86,163.29,156.73,151.36,128.98,128.98,179.85,126.27,110.01,159,151.36,148.55,No Sensor,113.44,127.36,169.63,117.69,140.48,126,129.8,133.34,137.18,144.09,19.57
31.05.16 12:48:00,17.32,0,158.43,164.15,155.88,151.64,129.8,129.25,178.67,125.73,110.01,159,150.8,149.39,No Sensor,114.5,128.98,170.21,117.69,139.38,124.92,130.61,132.52,136.63,143.53,19.57
31.05.16 12:48:15,17.57,0,159.29,164.44,157.01,149.96,128.44,128.98,179.26,125.46,110.01,160.14,151.92,149.11,No Sensor,113.44,128.17,169.63,117.42,139.1,123.58,130.07,131.97,136.9,142.7,19.59
31.05.16 12:48:30,17.82,0,158.43,165.01,158.15,150.52,128.98,129.8,180.14,126,110.53,161,152.21,149.96,No Sensor,114.76,129.52,170.21,118.75,138.83,124.39,129.8,131.97,135.53,142.7,19.59
31.05.16 12:48:45,18.07,0,159.29,164.72,156.44,151.36,129.52,128.98,180.44,125.73,111.06,159.29,151.92,149.39,No Sensor,115.03,129.25,170.79,119.02,139.93,124.12,130.07,131.16,136.08,143.26,19.61
31.05.16 12:49:00,18.32,0,160.14,165.59,157.01,150.52,130.34,130.07,181.32,125.73,111.33,161,151.64,149.39,No Sensor,114.23,130.34,171.37,117.69,140.21,125.19,130.61,132.52,135.8,142.7,19.61
31.05.16 12:49:15,18.57,0,159.57,164.15,156.73,150.8,130.34,129.8,181.32,125.46,111.33,161.86,151.92,148.27,No Sensor,114.76,129.52,170.79,118.22,139.38,124.39,129.25,131.7,135.8,143.81,19.63
31.05.16 12:49:30,18.82,0,159.86,165.3,157.58,151.36,128.17,129.8,180.73,125.46,112.12,159.86,152.77,148.55,No Sensor,113.7,129.25,171.08,117.15,139.93,122.77,129.25,131.43,136.08,143.53,19.64
31.05.16 12:49:45,19.07,0,158.72,165.59,156.44,151.08,129.25,130.34,181.62,124.12,111.33,161,151.36,148.83,No Sensor,113.17,129.25,170.21,117.69,139.38,123.31,129.52,130.34,134.71,143.26,19.65
31.05.16 12:50:00,19.32,0,159.86,164.72,156.73,150.8,129.25,129.25,182.21,124.65,112.12,159.57,151.08,148.27,No Sensor,113.97,128.98,170.21,117.42,140.48,122.77,130.07,130.88,134.71,142.15,19.65
31.05.16 12:50:15,19.57,0,159,166.16,157.3,151.92,129.25,130.07,182.8,124.12,112.38,161.28,151.92,148.27,No Sensor,112.91,128.71,171.37,117.15,138.83,123.31,129.8,130.88,135.25,142.98,19.66
31.05.16 12:50:30,19.82,0,158.72,166.45,156.44,151.36,129.25,130.34,182.8,124.12,112.65,161.28,153.05,147.99,No Sensor,112.91,128.44,170.79,117.42,139.93,122.77,129.8,130.88,135.25,141.87,19.68
31.05.16 12:50:45,20.07,0,159.86,165.01,156.16,151.36,129.52,130.07,183.39,123.31,112.38,161,153.05,147.99,No Sensor,113.97,129.52,170.5,116.36,140.48,123.04,130.88,130.88,134.98,142.7,19.68
31.05.16 12:51:01,20.33,0,159.86,165.59,157.58,151.36,128.71,130.61,183.98,123.04,112.65,159.86,153.33,147.16,No Sensor,114.23,129.25,171.95,116.09,139.93,122.23,130.61,131.43,135.53,142.7,19.68
31.05.16 12:51:16,20.58,0,160.43,166.16,157.3,151.92,129.25,130.61,184.58,123.31,112.12,161.57,154.18,148.83,No Sensor,114.23,130.07,171.37,116.62,140.48,121.97,129.25,130.34,134.98,143.53,19.68
