"","ssq","phosphorus","temperature","transformedtemperature","r","K","a","eps","m"
"1",127.033676189909,"DEF",12,-40.6835983666349,0.1,68460134546435.7,0.926658589670595,1e-13,0.0233498513507996
"2",115.344850314211,"DEF",12,-40.6835983666349,0.1,1e+11,0.00830999286265274,1e-13,0.0213636582031831
"3",127.033675866554,"DEF",12,-40.6835983666349,0.1,2652868011969.74,1,1e-13,0.0233498508004327
"4",127.033675867252,"DEF",12,-40.6835983666349,0.1,27848532008128.8,1,1e-13,0.0233498508378834
"5",127.033678579724,"DEF",12,-40.6835983666349,0.1,61486084027757.1,0.530733515468171,1e-13,0.0233498565398061
"6",115.344850314211,"DEF",12,-40.6835983666349,0.1,1e+11,0.00830999257315631,1e-13,0.0213636573704791
"7",127.033675867177,"DEF",12,-40.6835983666349,0.1,13801127431189.5,1,1e-13,0.0233498515000387
"8",127.03367616028,"DEF",12,-40.6835983666349,0.1,96725165007496.7,0.932944172780535,1e-13,0.0233498524525379
"9",127.033675867283,"DEF",12,-40.6835983666349,0.1,49153222220633,1,1e-13,0.0233498508290454
"10",97.181631899305,"DEF",12,-40.6835983666349,1.8015997507218,1e+14,0.285289508926429,1e-11,0.0864514068831001
"11",95.5977205177966,"DEF",12,-40.6835983666349,9.9668385258562,203446614402.791,0.976548194217596,9.99999999058246e-12,0.090313484380933
"12",115.344931723879,"DEF",12,-40.6835983666349,0.1,1e+11,0.00831774262311814,1e-13,0.0214281656548963
"13",127.033675867305,"DEF",12,-40.6835983666349,0.1,99999994146190.3,1,1e-13,0.0233498505951451
"14",120.190088760552,"DEF",12,-40.6835983666349,7.10296558031245,66981912870727.3,0.635360734279476,5.04477898559219e-12,0.0243361601620456
"15",127.033675846857,"DEF",12,-40.6835983666349,0.1,1e+11,1,1e-13,0.0233498508531457
"16",96.6806234920565,"DEF",12,-40.6835983666349,10,1e+11,0.969041307923701,1e-11,0.0913596953202359
"17",127.033676171118,"DEF",12,-40.6835983666349,0.1,91580264143134.3,0.930635608498037,1e-13,0.0233498537753271
"18",127.033675867305,"DEF",12,-40.6835983666349,0.1,1e+14,1,1e-13,0.0233498505706085
"19",115.344850314211,"DEF",12,-40.6835983666349,0.1,1e+11,0.00830999241152688,1e-13,0.0213636591806823
"20",127.049575069438,"DEF",12,-40.6835983666349,0.1,1e+11,1,4.9316852555954e-12,0.0233802644481485
"21",115.344850314211,"DEF",12,-40.6835983666349,0.1,1e+11,0.00830999249032721,1e-13,0.0213636572724705
"22",127.033675846872,"DEF",12,-40.6835983666349,0.1,1e+11,1,1e-13,0.0233498204269302
"23",127.033675865572,"DEF",12,-40.6835983666349,0.1,1167854683021.83,1,1e-13,0.0233498508283878
"24",121.838954903166,"DEF",12,-40.6835983666349,7.49760554584358,17908099023536.1,0.81779109374928,9.22012392025054e-12,0.0487101789288121
"25",127.033675867305,"DEF",12,-40.6835983666349,0.1,1e+14,1,1e-13,0.0233498509492961
"26",121.559716616182,"DEF",12,-40.6835983666349,5.04618912316327,99999999996245,0.534136533725541,9.9999969661704e-12,0.0255523420896286
"27",127.033676753754,"DEF",12,-40.6835983666349,0.1,45327326852175.5,0.821312129794133,1e-13,0.0233498501889811
"28",115.506512107213,"DEF",12,-40.6835983666349,0.1,97897507411026.3,0.00874622726514438,1e-13,0.0213136250451489
"29",97.1816318993006,"DEF",12,-40.6835983666349,1.80160000559972,1e+14,0.285289564429634,1e-11,0.0864514057456268
"30",127.033669906322,"DEF",12,-40.6835983666349,0.1,89520620081998.4,0.454031904784318,1e-13,0.023349865293983
"31",127.033675867208,"DEF",12,-40.6835983666349,0.1,17552303156984.4,1,1e-13,0.0233498509329917
"32",104.122601531878,"DEF",12,-40.6835983666349,5.00314310148046,1e+14,0.999544445967282,3.78848451191295e-12,0.0901043995000584
"33",121.273608736679,"DEF",12,-40.6835983666349,6.80034985632237,32033207721897.9,0.99997583575041,1e-11,0.0636330889841682
"34",115.505734580429,"DEF",12,-40.6835983666349,0.1,16647778808345.5,0.00874411253044488,1e-13,0.0213138212131096
"35",127.033675846857,"DEF",12,-40.6835983666349,0.1,1e+11,1,1e-13,0.0233498507772155
"36",115.344922530127,"DEF",12,-40.6835983666349,0.1,1e+11,0.00831744047705949,1e-13,0.0214244088962874
"37",293.042162436999,"DEF",12,-40.6835983666349,9.77078403552149,71163497555136.8,0.619123551574731,2.25616232004985e-12,0.0487330421017163
"38",127.033676320819,"DEF",12,-40.6835983666349,0.1,1e+11,0.895358451846962,1e-13,0.0233498518240672
"39",234.477318055805,"DEF",12,-40.6835983666349,9.04009538895538,36502861553436.1,0.934775590181429,5.31157845172613e-12,0.0770619915377394
"40",127.033762154086,"DEF",12,-40.6835983666349,2.15858922345106,1e+11,1,1e-13,0.023349989626367
"41",127.033675867305,"DEF",12,-40.6835983666349,0.1,99999999834183.5,1,1e-13,0.0233498509328696
"42",127.033675867301,"DEF",12,-40.6835983666349,0.1,83163303689201.4,1,1e-13,0.0233498499320694
"43",127.033675978268,"DEF",12,-40.6835983666349,0.1,38336609664843.8,0.973490426725083,1e-13,0.023349850725499
"44",104.112308178933,"DEF",12,-40.6835983666349,4.92633537205887,1e+14,0.982576236333965,3.85044029406487e-12,0.0900981706743185
"45",246.855810866823,"DEF",12,-40.6835983666349,8.65728226998877,33091546433691.6,0.552022822215025,4.1583196692092e-12,0.0770895020458248
"46",95.5143105838995,"DEF",12,-40.6835983666349,9.99999999995953,198077336735.238,0.982392479102659,1e-11,0.0914687380266092
"47",127.033675867615,"DEF",12,-40.6835983666349,0.1,32121441298858.5,1,1e-13,0.023349706361987
"48",97.1816318993004,"DEF",12,-40.6835983666349,1.8015999548584,1e+14,0.285289550761542,1e-11,0.0864514043916857
"49",127.926266491644,"DEF",12,-40.6835983666349,7.35511367100971,336532349876.905,0.999974812594131,1e-11,0.032934606188457
"50",127.033675866727,"DEF",12,-40.6835983666349,0.1,3424326130988.29,1,1e-13,0.0233498521355464
"51",165.644035183062,"DEF",12,-40.6835983666349,9.71408896044884,99228339898027.7,0.741581883761597,6.6018803893225e-12,0.0539499320570949
"52",95.7545504674276,"DEF",12,-40.6835983666349,10,263743194563.422,0.980998363473169,1e-11,0.0875834251730118
"53",127.033676158309,"DEF",12,-40.6835983666349,0.1,1309244913700.85,0.933014664000749,1e-13,0.0233498805958897
"54",95.5143444116075,"DEF",12,-40.6835983666349,10,197838163468.554,0.982556618674621,1e-11,0.0915209999145679
"55",124.604649111347,"DEF",12,-40.6835983666349,5.2300838320278,59524239337986.6,0.931406489603331,4.23195900983476e-12,0.0977782457740635
"56",127.066674564622,"DEF",12,-40.6835983666349,0.124418998830604,99999999999999.7,0.613586052016306,9.99988263961455e-12,0.0234150167244338
"57",95.5143136726884,"DEF",12,-40.6835983666349,10,197807994638.034,0.982393016947423,1e-11,0.091489381525771
"58",127.033677940923,"DEF",12,-40.6835983666349,0.1,14414877880304,0.669425169322011,1e-13,0.023349853244143
"59",115.506515474788,"DEF",12,-40.6835983666349,0.1,99991881589339.5,0.00874635439753368,1e-13,0.0213148821507171
"60",127.033650974927,"DEF",12,-40.6835983666349,0.102411881433891,67228320539986.4,0.419073943594053,1e-13,0.0233500596770667
"61",246.274959398618,"DEF",12,-40.6835983666349,9.99999968952291,68753561238389.4,0.718663572546142,4.64862515352619e-12,0.0235313941537702
"62",111.246517293377,"DEF",12,-40.6835983666349,6.76545269200885,67160997160867.2,0.617047987074578,9.1325098448743e-12,0.0447929031121838
"63",115.344850314211,"DEF",12,-40.6835983666349,0.1,1e+11,0.00830999258013668,1e-13,0.0213636573480589
"64",97.4379563593612,"DEF",12,-40.6835983666349,1.82564524246262,56778770952331,0.287139084166761,1e-11,0.084925731130044
"65",127.033675867305,"DEF",12,-40.6835983666349,0.1,1e+14,1,1e-13,0.0233498506831785
"66",127.05237136092,"DEF",12,-40.6835983666349,0.1,1e+11,1,5.78085144157287e-12,0.0233857597958751
"67",127.033675867131,"DEF",12,-40.6835983666349,0.1,10546462756175.2,1,1e-13,0.0233498506921706
"68",114.255858731619,"DEF",12,-40.6835983666349,9.8461182146029,223750784101.506,0.894020980418887,1e-11,0.0350600051020603
"69",127.03367584687,"DEF",12,-40.6835983666349,0.1,1e+11,1,1e-13,0.0233498791580374
"70",127.033755307124,"DEF",12,-40.6835983666349,2.01453806735013,69673202705413.7,1,1e-13,0.0233500349185786
"71",127.03367586732,"DEF",12,-40.6835983666349,0.1,99999999397089.6,1,1e-13,0.0233498208568827
"72",127.033678828975,"DEF",12,-40.6835983666349,0.1,11043380988903.1,0.563392670889157,1e-13,0.0233498564361561
"73",121.557594403072,"DEF",12,-40.6835983666349,5.07401113258633,99994376125158.2,0.536979098513339,1e-11,0.025413363159819
"74",111.179652949374,"DEF",12,-40.6835983666349,7.67532698994491,1e+11,1,1e-11,0.0633375517011905
"75",115.506503306925,"DEF",12,-40.6835983666349,0.1,92771944394048.3,0.00874620305161651,1e-13,0.0213136314377882
"76",97.1816318996439,"DEF",12,-40.6835983666349,1.80159661974138,1e+14,0.285289633069455,1e-11,0.0864517638696838
"77",127.033676511711,"DEF",12,-40.6835983666349,0.1,29575397360652.1,0.863487910326586,1e-13,0.023349849797899
"78",127.03367666583,"DEF",12,-40.6835983666349,0.1,50703483986958.3,0.836159754350478,1e-13,0.0233498519775925
"79",127.033675867298,"DEF",12,-40.6835983666349,0.1,74523932984213.7,1,1e-13,0.0233498507613673
"80",126.984029898866,"DEF",12,-40.6835983666349,6.75227093856177,100000000000.043,1,1e-13,0.0233473235416111
"81",179.067701693282,"DEF",12,-40.6835983666349,9.01328736065775,77204878896811.6,0.66219309116186,7.74744798789721e-12,0.0591864489024726
"82",127.03374063633,"DEF",12,-40.6835983666349,1.71907814783927,51851749961966.6,1,1e-13,0.0233498757809903
"83",127.033675846857,"DEF",12,-40.6835983666349,0.1,1e+11,1,1e-13,0.0233498507836706
"84",121.573235415373,"DEF",12,-40.6835983666349,6.77930061195007,41421309129720.2,0.881775313769043,9.5842433060444e-12,0.0627303639414183
"85",127.03367717456,"DEF",12,-40.6835983666349,0.1,72971280282232.3,0.768157498226348,1e-13,0.0233498520062972
"86",200.319243156337,"DEF",12,-40.6835983666349,8.53710697059578,28105928350853.5,0.799957301275817,8.94847249298334e-12,0.0966678925472052
"87",101.00227472239,"DEF",12,-40.6835983666349,9.99999983070095,58463348588425.3,1,6.65577378134092e-12,0.0889739450617697
"88",222.968947428974,"DEF",12,-40.6835983666349,7.59587692494914,15509990623141.9,0.510879745366921,9.98707066008012e-12,0.0721582957094637
"89",127.03367604874,"DEF",12,-40.6835983666349,0.1,84160950128117.2,0.957384206937835,1e-13,0.0233498511353279
"90",127.033675846857,"DEF",12,-40.6835983666349,0.1,1e+11,1,1e-13,0.0233498506975664
"91",127.033678098387,"DEF",12,-40.6835983666349,0.1,99999999999032,0.650992125750937,1e-13,0.0233498498670899
"92",127.033675846869,"DEF",12,-40.6835983666349,0.1,1e+11,1,1e-13,0.0233498780383311
"93",127.034074090467,"DEF",12,-40.6835983666349,5.61450611252524,7081598470362.51,1,1e-13,0.0233508300592468
"94",95.5143111342113,"DEF",12,-40.6835983666349,10,197979362509.496,0.982420580976065,1e-11,0.0914824932580064
"95",127.03367803693,"DEF",12,-40.6835983666349,0.1,42023548064999.8,0.658252168372335,1e-13,0.0233498262627657
"96",132.023763827204,"DEF",12,-40.6835983666349,4.9344096065328,1e+14,0.702918271276087,1e-11,0.0385997789106095
"97",97.1816318993025,"DEF",12,-40.6835983666349,1.80160000529244,1e+14,0.285289528373306,1e-11,0.0864513884886475
"98",127.033675917835,"DEF",12,-40.6835983666349,0.1,88432940136987.8,0.987754113859267,1e-13,0.0233498521158483
"99",127.033676209848,"DEF",12,-40.6835983666349,0.1,1e+14,1,1e-13,0.0233543462592279
"100",127.033675846857,"DEF",12,-40.6835983666349,0.1,1e+11,1,1e-13,0.0233498511783726
"101",69.5289770153901,"DEF",16,-40.1207956916685,8.62332909366075,231348051008.789,0.601989709048957,1.98446522445227e-12,1e-04
"102",69.5289770153931,"DEF",16,-40.1207956916685,8.62333342049901,231348176492.482,0.601990137183092,1.98446218732596e-12,1e-04
"103",73.5713836668402,"DEF",16,-40.1207956916685,7.18725315958284,35600843376596.1,0.554852268110093,9.99475035659387e-12,0.0198160474762637
"104",71.1754488991086,"DEF",16,-40.1207956916685,8.62552210210761,37277012784436.5,0.718255794330322,9.63615913381044e-13,1e-04
"105",69.5289770153914,"DEF",16,-40.1207956916685,8.62333183078884,231347973453.751,0.601989809248945,1.98446526626184e-12,1e-04
"106",71.1800672130841,"DEF",16,-40.1207956916685,8.69837093981885,1e+14,0.725814677620965,9.32082071846609e-13,1e-04
"107",69.5289770154544,"DEF",16,-40.1207956916685,8.62338243091689,231348102291.089,0.601993510509046,1.98444901681252e-12,1e-04
"108",105.583626339292,"DEF",16,-40.1207956916685,5.80468072997043,25426059505234.3,0.695107155651514,9.99380332125217e-12,0.0829491789506341
"109",69.5289770153901,"DEF",16,-40.1207956916685,8.6233307360094,231348046409.183,0.601989826186807,1.98446466997738e-12,1e-04
"110",69.5289770153929,"DEF",16,-40.1207956916685,8.62333589884691,231348118209.428,0.601990294497262,1.98446252791013e-12,1e-04
"111",69.5289770153904,"DEF",16,-40.1207956916685,8.62332990652835,231348028206.442,0.601989734203978,1.98446552013356e-12,1e-04
"112",70.2501850431066,"DEF",16,-40.1207956916685,8.68600533148988,422532196170.796,0.682408894403497,1.49377944890223e-12,1e-04
"113",69.52897701539,"DEF",16,-40.1207956916685,8.62333084219243,231348062532.831,0.601989839238211,1.98446466399108e-12,1e-04
"114",69.5289770153904,"DEF",16,-40.1207956916685,8.62333188002948,231348120176.4,0.601989967398306,1.98446374332317e-12,1e-04
"115",84.6132055071317,"DEF",16,-40.1207956916685,7.95195004056173,78687464939149.5,0.680336669726143,8.09762399796149e-12,0.0581687351064008
"116",71.1781769214402,"DEF",16,-40.1207956916685,8.66746474616456,59054183639423.5,0.722610362582858,9.45277825275242e-13,1e-04
