"","ssq","phosphorus","temperature","transformedtemperature","r","K","a","eps","m"
"1",127.036634082379,"DEF",12,-40.6835983666349,0.1,1e+10,1,1e-12,0.0233556708841725
"2",127.03663607751,"DEF",12,-40.6835983666349,0.1,417544486961.475,1,1e-12,0.0233556755742393
"3",127.926141401688,"DEF",12,-40.6835983666349,7.36343730562222,335653050468.759,1,1e-11,0.0328176514668998
"4",127.036636104799,"DEF",12,-40.6835983666349,0.1,941502012100.646,1,1e-12,0.0233556749015352
"5",127.036642446884,"DEF",12,-40.6835983666349,0.1,172108257527.751,0.8648184930354,1e-12,0.0233556553855248
"6",127.0366451414,"DEF",12,-40.6835983666349,0.1,33080799557.8741,0.80874192466444,1e-12,0.023355649337398
"7",127.036659665408,"DEF",12,-40.6835983666349,0.1,207157036634.601,0.637651559709734,1e-12,0.0233557979469576
"8",127.036634082379,"DEF",12,-40.6835983666349,0.1,1e+10,1,1e-12,0.0233556710361603
"9",127.036664081712,"DEF",12,-40.6835983666349,0.1,753866589921.562,0.598031315567959,1e-12,0.0233561723620025
"10",92.8274112054945,"DEF",12,-40.6835983666349,3.07758226607561,1e+10,0.1,1e-11,0.0282329393396114
"11",127.036634082379,"DEF",12,-40.6835983666349,0.1,1e+10,1,1e-12,0.0233556710875176
"12",100.608469155098,"DEF",12,-40.6835983666349,9.18609789571925,624395253599.58,0.866918326292775,9.44995203384211e-12,0.0602858220511465
"13",91.4295285150728,"DEF",12,-40.6835983666349,10,1e+10,0.124676103013777,1e-11,0.0330978925579347
"14",127.036634082379,"DEF",12,-40.6835983666349,0.1,1e+10,1,1e-12,0.0233556706795975
"15",127.036634082393,"DEF",12,-40.6835983666349,0.1,1e+10,1,1e-12,0.0233556422916333
"16",91.4295285150725,"DEF",12,-40.6835983666349,10,1e+10,0.124676093752537,1e-11,0.0330978883255174
"17",91.4319863320729,"DEF",12,-40.6835983666349,8.14335859388103,1e+10,0.100809256833869,1e-11,0.0309452057298642
"18",127.036634082379,"DEF",12,-40.6835983666349,0.1,1e+10,1,1e-12,0.0233556709508596
"19",127.036636091153,"DEF",12,-40.6835983666349,0.1,578496653186.414,1,1e-12,0.0233556751226172
"20",119.544795071472,"DEF",12,-40.6835983666349,7.93629430011721,695306417111.22,0.987497551832148,9.16947942506923e-12,0.0366439033948388
"21",127.036640008667,"DEF",12,-40.6835983666349,0.1,586369696766.297,0.913271186109653,1e-12,0.0233557072033849
"22",124.014842122515,"DEF",12,-40.6835983666349,0.738501655059527,518373416660.47,0.1,1e-12,0.0195767936058851
"23",102.43980469108,"DEF",12,-40.6835983666349,9.56250774530562,620829008997.391,1,1e-11,0.0981568398708177
"24",112.897759414993,"DEF",12,-40.6835983666349,8.95803047918456,943863071418.231,0.826181235076896,8.29865901222099e-12,0.0374196335302591
"25",127.036636088659,"DEF",12,-40.6835983666349,0.1,540414553408.794,1,1e-12,0.0233556749700572
"26",95.5845789836553,"DEF",12,-40.6835983666349,10,230026153538.679,0.983248753420258,1e-11,0.0900477448498521
"27",127.036634082393,"DEF",12,-40.6835983666349,0.1,1e+10,1,1e-12,0.0233556426145042
"28",127.036636871007,"DEF",12,-40.6835983666349,0.1,291905597700.28,0.980597825754493,1e-12,0.0233557202662443
"29",115.61831461838,"DEF",12,-40.6835983666349,5.56955059032401,483768784176.669,0.999999999901449,6.93533674436928e-12,0.0772847864955301
"30",127.036634082379,"DEF",12,-40.6835983666349,0.1,1e+10,1,1e-12,0.0233556708527272
"31",127.036634082393,"DEF",12,-40.6835983666349,0.1,1e+10,1,1e-12,0.0233556992270064
"32",127.03663408238,"DEF",12,-40.6835983666349,0.1,1e+10,1,1e-12,0.0233556786304864
"33",100.279633706198,"DEF",12,-40.6835983666349,9.99643395149298,791590329483.605,0.933287615667854,9.16969073702541e-12,0.0527390184178429
"34",91.4295285151515,"DEF",12,-40.6835983666349,10,1e+10,0.12467709034325,1e-11,0.0330979057723958
"35",93.4582129058735,"DEF",12,-40.6835983666349,10,11746356099.5598,0.32684832808961,1e-11,0.047553113281856
"36",127.03663408239,"DEF",12,-40.6835983666349,0.1,1e+10,1,1e-12,0.0233556961331169
"37",127.03663408238,"DEF",12,-40.6835983666349,0.1,1e+10,1,1e-12,0.0233556729133464
"38",127.036634082379,"DEF",12,-40.6835983666349,0.1,1e+10,1,1e-12,0.0233556711611921
"39",96.6308546586506,"DEF",12,-40.6835983666349,9.99766694441503,365909348941.382,0.996132023740016,1e-11,0.0897500462764106
"40",127.036634502882,"DEF",12,-40.6835983666349,0.1,12608994439.5908,1,1e-12,0.0233558839634454
"41",99.453251925812,"DEF",12,-40.6835983666349,9.70476632831119,347118841268.224,0.913269877027636,7.64936959619691e-12,0.0560102515220985
"42",127.036636101305,"DEF",12,-40.6835983666349,0.1,811159637822.382,1,1e-12,0.0233556746487648
"43",91.4295285150736,"DEF",12,-40.6835983666349,10,1e+10,0.124675926247397,1e-11,0.0330978729815828
"44",127.036636095535,"DEF",12,-40.6835983666349,0.1,659939384824.79,1,1e-12,0.0233556462292343
"45",91.4295410408414,"DEF",12,-40.6835983666349,9.99380052955362,1e+10,0.124202950289003,1e-11,0.0330619536842186
"46",127.036636095982,"DEF",12,-40.6835983666349,0.1,669618804066.025,1,1e-12,0.023355702510383
"47",127.036656964278,"DEF",12,-40.6835983666349,0.1,594854560397.668,0.665861460330473,1e-12,0.0233557565336927
"48",95.514312317282,"DEF",12,-40.6835983666349,10,198070898895.511,0.982404613058106,1e-11,0.0914794510758288
"49",111.920600971882,"DEF",12,-40.6835983666349,3.06835645072245,1e+12,0.340253102939406,1e-11,0.0264856619918618
"50",128.136595616366,"DEF",12,-40.6835983666349,7.20114249874217,441355491783.852,1,8.64663982387888e-12,0.0351147423084786
"51",101.390736121626,"DEF",12,-40.6835983666349,8.42366305399169,807384498660.5,0.796037300539422,9.86674293751427e-12,0.0632412910285951
"52",127.036634082379,"DEF",12,-40.6835983666349,0.1,1e+10,1,1e-12,0.0233556706370063
"53",127.036635788058,"DEF",12,-40.6835983666349,0.1,60479143476.6199,1,1e-12,0.0233556468248344
"54",127.036634082379,"DEF",12,-40.6835983666349,0.1,1e+10,1,1e-12,0.0233556709454293
"55",127.036648789509,"DEF",12,-40.6835983666349,0.1,145706740193.849,0.76425360541779,1e-12,0.0233556658323165
"56",111.920601091914,"DEF",12,-40.6835983666349,3.06837709650442,1e+12,0.340255498212992,1e-11,0.026485519747138
"57",99.6354785748239,"DEF",12,-40.6835983666349,9.91257923025386,600674260183.802,0.933424698127512,8.1965652798229e-12,0.0526245602033279
"58",127.036634082379,"DEF",12,-40.6835983666349,0.1,1e+10,1,1e-12,0.0233556711881851
"59",127.036634082379,"DEF",12,-40.6835983666349,0.1,1e+10,1,1e-12,0.0233556714177182
"60",95.5143100141326,"DEF",12,-40.6835983666349,10,197972017146.002,0.982390320326652,1e-11,0.0914738247788714
"61",127.036634082393,"DEF",12,-40.6835983666349,0.1,1e+10,1,1e-12,0.0233556997309253
"62",127.036634082379,"DEF",12,-40.6835983666349,0.1,1e+10,1,1e-12,0.0233556707183759
"63",127.036637050379,"DEF",12,-40.6835983666349,0.1,912660479081.841,0.977559007275628,1e-12,0.0233556371136991
"64",127.036636106071,"DEF",12,-40.6835983666349,0.1,1e+12,1,1e-12,0.0233556750839239
"65",127.036634082379,"DEF",12,-40.6835983666349,0.1,1e+10,1,1e-12,0.0233556704077667
"66",127.036634082379,"DEF",12,-40.6835983666349,0.1,1e+10,1,1e-12,0.0233556706901581
"67",127.03664368605,"DEF",12,-40.6835983666349,0.1,986389083120.177,0.844955764524196,1e-12,0.023355685806253
"68",127.036634082379,"DEF",12,-40.6835983666349,0.1,1e+10,1,1e-12,0.023355671497175
