"","ssq","phosphorus","temperature","transformedtemperature","r","K","a","eps","m"
"1",95.5143113531962,"DEF",12,-40.6835983666349,10,198037634197.29,0.982389103872819,1e-11,0.0914681522627585
"2",69.6559086923931,"DEF",16,-40.1207956916685,8.69201561954076,226716990250.518,0.603257196166592,2.02756898012855e-12,0.001
"3",87.9697947743022,"DEF",20,-39.5733517797917,10,129355869047.939,0.204986029316504,1e-11,0.001
"4",84.6523974127769,"DEF",24,-39.0406463881741,10,998461076246.917,0.302777199373584,1e-11,0.00277381675829365
"5",96.7706775216084,"FULL",12,-40.6835983666349,10,19171577595.4355,0.888851869815795,1e-11,0.0775992836499788
"6",78.0245547698266,"FULL",16,-40.1207956916685,10,22182605696.7785,0.179303231772175,1e-11,0.001
"7",84.0679394013806,"FULL",20,-39.5733517797917,10,73678285103.3167,0.117492728591209,1e-11,0.001
"8",97.1572663525438,"FULL",24,-39.0406463881741,10,846352145211.582,0.318134230473826,1e-11,0.001
