"","ssq","phosphorus","temperature","transformedtemperature","r","K","a","eps","m"
"117",108.176569285233,"DEF",16,-40.1207956916685,8.26180150690228,6338264125770.76,809.13685956428,5.50532893643589e-14,0.001
"118",108.17662882437,"DEF",16,-40.1207956916685,2.01785160987643,30542433965462.8,241.2101703546,8.45680591282825e-15,0.001
"119",108.17652294827,"DEF",16,-40.1207956916685,1.91507163797505,35791581464880.1,622.558574951724,9.12947605839992e-14,0.001
"120",108.176606870995,"DEF",16,-40.1207956916685,3.28424534206279,20436534915720.3,518.210717000861,2.56882137131108e-14,0.001
"121",108.176533729349,"DEF",16,-40.1207956916685,0.605422890318125,69030254282098.7,965.756963309615,8.29049564714045e-14,0.001
"122",108.176534913383,"DEF",16,-40.1207956916685,1.09623255138163,59004663667968.9,811.866589768938,8.1968893037663e-14,0.001
"123",108.176576583757,"DEF",16,-40.1207956916685,3.91942535042763,95319027468436.4,686.262570938331,4.93696292179065e-14,0.001
"124",108.176604160155,"DEF",16,-40.1207956916685,5.82880188497426,72814761434225.5,887.864156253657,2.78305979514595e-14,0.001
"125",108.176511275119,"DEF",16,-40.1207956916685,9.33519105281784,28108704086013.5,261.57245473517,1e-13,0.001
"126",108.176560652374,"DEF",16,-40.1207956916685,7.44976580941579,60444036977328.4,629.261454340067,6.17748119474452e-14,0.001
"127",108.1765407237,"DEF",16,-40.1207956916685,7.02768787208479,62284973715765.6,977.126371921367,7.73868286832632e-14,0.001
"128",108.17656597778,"DEF",16,-40.1207956916685,3.40203931564465,72052565779075.9,547.663063369691,5.76407964579525e-14,0.001
"129",108.176555149593,"DEF",16,-40.1207956916685,4.69217082383345,48952288701158.9,870.411782136847,6.61265795994202e-14,0.001
"130",108.176523437472,"DEF",16,-40.1207956916685,0.315203295485117,35857289340263.2,584.789304361248,9.09319986979838e-14,0.001
"131",108.176630892192,"DEF",16,-40.1207956916685,8.79710502727445,14819294242435.7,155.431967029997,6.80614695005572e-15,0.001
"132",108.176614602258,"DEF",16,-40.1207956916685,5.84430331066911,6129715864355.23,787.894575973246,1.96677298741649e-14,0.001
"133",108.176562136336,"DEF",16,-40.1207956916685,8.47220133424271,70225444341586.2,599.468915591773,6.05995234339766e-14,0.001
"134",108.176529740078,"DEF",16,-40.1207956916685,6.4713791159773,60620318780608.9,497.876996018369,8.58865315239173e-14,0.001
"135",108.176569149436,"DEF",16,-40.1207956916685,9.70048763541418,83293900166553,105.906478301621,5.47163383674567e-14,0.001
"136",108.176553666151,"DEF",16,-40.1207956916685,2.08144787000492,13227715971520.9,622.471510259439,6.72864916719219e-14,0.001
"137",108.176538525497,"DEF",16,-40.1207956916685,9.90930412878262,67859724935371,312.78194595798,7.88157839173053e-14,0.001
"138",108.1765273558,"DEF",16,-40.1207956916685,2.70188406922411,55142933131542.6,822.174909478076,8.78596478349893e-14,0.001
"139",108.176565107749,"DEF",16,-40.1207956916685,7.94826351255178,21118537177985.7,990.390426724818,5.83336742076725e-14,0.001
"140",108.176608540302,"DEF",16,-40.1207956916685,6.02505100234412,67793054510888,360.231853853777,2.43177616694996e-14,0.001
"141",108.17661168185,"DEF",16,-40.1207956916685,2.4474112365609,42994247691436.8,205.716204346431,2.18382171035655e-14,0.001
"142",108.176618870615,"DEF",16,-40.1207956916685,6.17812743782308,34180765206518.4,281.486550449364,1.62099394279363e-14,0.001
"143",108.176520488858,"DEF",16,-40.1207956916685,7.8665121152997,63150666465990.3,435.776698157343,9.30495258565026e-14,0.001
"144",108.176519522065,"DEF",16,-40.1207956916685,2.19915371505139,75381255749238.3,241.167621388512,9.38251477682267e-14,0.001
"145",108.17658611942,"DEF",16,-40.1207956916685,9.03135389333329,62575206792409.4,830.910815292147,4.19046785242558e-14,0.001
"146",108.176603931587,"DEF",16,-40.1207956916685,7.07512839525563,75831246616959.2,796.988816931832,2.79995375639014e-14,0.001
"147",108.176511337165,"DEF",16,-40.1207956916685,8.38842898771516,1629565515441.14,271.565434995233,1e-13,0.001
"148",108.17658464834,"DEF",16,-40.1207956916685,3.86389508988523,62302350307935.9,983.716930549075,4.30876351981153e-14,0.001
"149",108.176610503748,"DEF",16,-40.1207956916685,8.11189897030997,794485105770.86,914.643008090716,2.28702779194157e-14,0.001
"150",108.17661327729,"DEF",16,-40.1207956916685,4.39838824363258,18393250271529.2,316.462975511265,2.06033554103012e-14,0.001
"151",108.176632782362,"DEF",16,-40.1207956916685,8.98775434313222,32512451787275.8,895.037781266166,5.46843121781968e-15,0.001
"152",108.176511470568,"DEF",16,-40.1207956916685,3.97814608132935,20263314377133.7,195.235957901108,1e-13,0.001
"153",108.176589040174,"DEF",16,-40.1207956916685,6.34135758675524,53028313299584.7,436.403905946374,3.95703052895667e-14,0.001
"154",108.176609027012,"DEF",16,-40.1207956916685,1.23874144104605,73634036706651.1,575.54139730447,2.4021141989901e-14,0.001
"155",108.176513082391,"DEF",16,-40.1207956916685,6.0733102626497,73038240627262.8,408.75189440009,9.88534058130619e-14,0.001
"156",108.176604909754,"DEF",16,-40.1207956916685,2.32022409643488,27220200339914.2,526.841710990012,2.72269506092332e-14,0.001
"157",108.176511810554,"DEF",16,-40.1207956916685,3.80378353146871,92364737425107.5,882.112401947132,1e-13,0.001
"158",108.176592484181,"DEF",16,-40.1207956916685,9.11295179203156,70301213629380.8,788.010688743463,3.69302249866332e-14,0.001
"159",108.176605981091,"DEF",16,-40.1207956916685,4.37603134270829,86455328502507.8,358.293757144887,2.63261666239557e-14,0.001
"160",108.176628100879,"DEF",16,-40.1207956916685,1.96824932240415,99242492387904.8,685.22921956609,9.12198368584955e-15,0.001
"161",108.176558602323,"DEF",16,-40.1207956916685,8.5450597511041,20545675797910.5,589.452760468438,6.33550482716513e-14,0.001
"162",108.176511715582,"DEF",16,-40.1207956916685,6.46447966364668,65623995687804.3,622.10202925285,1e-13,0.001
"163",108.176511827876,"DEF",16,-40.1207956916685,2.76038231956458,60268981013210.1,909.103444493617,1e-13,0.001
"164",108.176607007104,"DEF",16,-40.1207956916685,5.42506765380979,23818866494107.1,154.301014705555,2.54270689267088e-14,0.001
"165",108.176511667248,"DEF",16,-40.1207956916685,6.66054237140351,22466717276525.5,514.753574681185,1e-13,0.001
"166",108.176545961572,"DEF",16,-40.1207956916685,6.85325232550764,75603789689009.1,515.310947535339,7.3222330110433e-14,0.001
"167",108.176598252312,"DEF",16,-40.1207956916685,0.901129479147494,41438324052077,474.458789799874,3.24286113222118e-14,0.001
"168",108.176511723667,"DEF",16,-40.1207956916685,6.63094302939716,75738769102000,659.576481632885,1e-13,0.001
"169",108.176511863859,"DEF",16,-40.1207956916685,0.305931250648501,87233982795372.3,947.28225750968,1e-13,0.001
"170",108.176525326598,"DEF",16,-40.1207956916685,6.94639248405061,55890334401467.5,741.5922592197,8.93875649692148e-14,0.001
"171",108.176554667996,"DEF",16,-40.1207956916685,1.36810454868262,86655918702106.8,718.091082476917,6.65197155246662e-14,0.001
"172",108.176511614796,"DEF",16,-40.1207956916685,7.14525004197776,72734634978631.2,450.813886448353,1e-13,0.001
"173",108.176512059574,"DEF",16,-40.1207956916685,9.49174787735879,83792014297342.4,866.022417339977,9.9738518375113e-14,0.001
"174",108.176583343748,"DEF",16,-40.1207956916685,7.27673737558106,15666044093611.3,348.160395140194,4.39580441356298e-14,0.001
"175",108.176552832724,"DEF",16,-40.1207956916685,1.25737898875424,28900306518152.4,542.020253208466,6.79363320776947e-14,0.001
"176",108.176572031722,"DEF",16,-40.1207956916685,1.88001477406358,87344084744544,545.961241089062,5.29255338620175e-14,0.001
"177",108.176580338138,"DEF",16,-40.1207956916685,1.86539760722953,7157725462290.62,899.643655758223,4.64623484016385e-14,0.001
"178",108.176550080052,"DEF",16,-40.1207956916685,7.60966143913096,38332718597850.8,429.844350192711,6.99591643752576e-14,0.001
"179",108.176561488888,"DEF",16,-40.1207956916685,5.45085008158371,83716794747408.8,279.005901419316,6.09841126418431e-14,0.001
"180",108.176511534899,"DEF",16,-40.1207956916685,7.02846560634793,1823052941719.88,363.257117933525,1e-13,0.001
"181",108.17652257764,"DEF",16,-40.1207956916685,5.19836294403812,42802829038277.6,335.868527140107,9.14062020041294e-14,0.001
"182",108.17651157655,"DEF",16,-40.1207956916685,6.19820803838885,39408353678915.9,374.353115319265,1e-13,0.001
"183",108.176511575897,"DEF",16,-40.1207956916685,9.45572993859574,34054339034255.5,483.861195329409,1e-13,0.001
"184",108.176592152602,"DEF",16,-40.1207956916685,6.85655528195202,17883367499415.8,420.500554289115,3.7129940976359e-14,0.001
"185",108.176511753497,"DEF",16,-40.1207956916685,1.15638518877257,44534903500090.9,122.958193005655,1e-13,0.001
"186",108.176511777034,"DEF",16,-40.1207956916685,4.50226998766408,88628854266827.4,718.900259384576,1e-13,0.001
"187",108.176584351715,"DEF",16,-40.1207956916685,6.33818073933941,18729420797986.8,491.688414018507,4.3248721175106e-14,0.001
"188",108.176635720314,"DEF",16,-40.1207956916685,9.84930654077325,25182283827599.6,526.087620809581,3.14696934779917e-15,0.001
"189",108.176511812426,"DEF",16,-40.1207956916685,2.56120773574891,46413810341214.2,724.981954720974,1e-13,0.001
"190",108.176629999328,"DEF",16,-40.1207956916685,5.07109283697777,65959957463477.7,931.0744106737,7.64635074991746e-15,0.001
"191",108.176569770631,"DEF",16,-40.1207956916685,6.94632234626492,81441215033692.3,820.758741161988,5.46842229027903e-14,0.001
"192",108.176614840538,"DEF",16,-40.1207956916685,4.83172302499879,51872065513802.2,926.79969488435,1.94904788631462e-14,0.001
"193",108.176597946175,"DEF",16,-40.1207956916685,3.45848337767611,75835722238732.6,399.419461072577,3.26270091763016e-14,0.001
"194",108.176511699427,"DEF",16,-40.1207956916685,8.2338764250756,57690379126942.9,681.068709662472,1e-13,0.001
"195",108.176511617185,"DEF",16,-40.1207956916685,9.35597771597223,18552149620467.7,542.994836860025,1e-13,0.001
"196",108.176555938267,"DEF",16,-40.1207956916685,5.49914171990213,802257658108.889,864.140045868166,6.55038102020956e-14,0.001
"197",108.176554554869,"DEF",16,-40.1207956916685,2.04465558960599,77541929041418.2,458.417818060776,6.65621889227211e-14,0.001
"198",108.176557083126,"DEF",16,-40.1207956916685,2.46155904778282,5062529786943.71,930.52377671332,6.46353025279761e-14,0.001
"199",108.176574988369,"DEF",16,-40.1207956916685,9.90137225823854,20101480980450.7,728.223580913902,5.05785799785831e-14,0.001
"200",108.176510577186,"DEF",16,-40.1207956916685,10,20527117712080,100,1e-13,0.001
"201",121.100108951238,"DEF",20,-39.5733517797917,3.21247718697601,26414288509746.5,986.599949804912,1e-13,0.001
"202",121.100108654172,"DEF",20,-39.5733517797917,1.28363094527531,34267044666088.2,230.092900511202,1e-13,0.001
"203",121.100100733109,"DEF",20,-39.5733517797917,8.54431333551318,4050208133954.56,100,1e-13,0.001
"204",121.100108327548,"DEF",20,-39.5733517797917,9.21671026611999,80459995200412.7,967.353769764386,1e-13,0.001
"205",121.100107137041,"DEF",20,-39.5733517797917,8.21014333996642,20781801292038.9,388.464264616282,1e-13,0.001
"206",121.100100411633,"DEF",20,-39.5733517797917,8.84944582815292,37906099565997.4,100,1e-13,0.001
"207",121.100107615446,"DEF",20,-39.5733517797917,10,82971050941625.3,603.303578593382,1e-13,0.001
"208",121.100108712343,"DEF",20,-39.5733517797917,4.83713685328002,78182215170170.5,857.831863550773,1e-13,0.001
"209",121.100100286099,"DEF",20,-39.5733517797917,8.97269413829164,93316605077114.4,100,1e-13,0.001
"210",121.100108373595,"DEF",20,-39.5733517797917,6.55053599201115,18563873801496.7,726.650281419661,1e-13,0.001
"211",121.100109003497,"DEF",20,-39.5733517797917,0.981524811140923,93077059646649.2,407.15973839275,1e-13,0.001
"212",121.100099256766,"DEF",20,-39.5733517797917,10,6512401029491.31,100,1e-13,0.001
"213",121.100108024642,"DEF",20,-39.5733517797917,1.771524773603,95751782133826.8,148.994761804995,1e-13,0.001
"214",121.100108507739,"DEF",20,-39.5733517797917,7.53309454414968,93786092489216.9,976.191430558972,1e-13,0.001
"215",121.100100601048,"DEF",20,-39.5733517797917,8.66461188688713,14172842933583.3,100,1e-13,0.001
"216",121.100099248177,"DEF",20,-39.5733517797917,10,31291405387157.2,100,1e-13,0.001
"217",121.100106649392,"DEF",20,-39.5733517797917,6.97603477997067,90347978676619.5,271.287480645177,1e-13,0.001
"218",121.100109216212,"DEF",20,-39.5733517797917,0.236434272401894,42166579725894.3,542.265922793492,1e-13,0.001
"219",121.100106812222,"DEF",20,-39.5733517797917,5.21676613160387,23912640476044.9,216.62715520668,1e-13,0.001
"220",121.100107136768,"DEF",20,-39.5733517797917,8.18363208439539,69300935227252.9,387.297902743259,1e-13,0.001
"221",121.100108966604,"DEF",20,-39.5733517797917,1.18751804322404,78745242865002.5,422.646008253155,1e-13,0.001
"222",121.100099462865,"DEF",20,-39.5733517797917,9.78685417671034,63315776539380.2,100,1e-13,0.001
"223",121.100108781948,"DEF",20,-39.5733517797917,4.08556316034745,33847123342525,828.274072970242,1e-13,0.001
"224",121.100109163387,"DEF",20,-39.5733517797917,0.913781730083541,87670910592740.2,835.666660919479,1e-13,0.001
"225",121.100099826222,"DEF",20,-39.5733517797917,9.42805082332002,51285356484565.8,100,1e-13,0.001
