List File,3-APRIL8-R2.lst
Start Time,2016-04-08  16:03:02
Sampling Time,7 sec

Count,415
Particles / ml,145199

Efficiency,16.3%
PPUI,4.94

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),92.36,19.60,2023.02,106.36,115.15
Aspect Ratio,0.78,0.43,1.00,0.18,22.38
Circle Fit,0.73,0.00,0.96,0.20,27.73
Circularity (Hu),0.90,0.54,1.00,0.11,12.32
Compactness,1.47,1.00,5.20,0.59,40.00
Diameter (ABD),10.27,5.00,50.75,3.48,33.92
Diameter (ESD),11.73,5.45,82.31,4.90,41.78
Elongation,2.17,1.00,14.28,1.96,90.33
Geodesic Aspect Ratio,0.69,0.07,1.00,0.33,47.09
Geodesic Length,15.77,6.02,174.08,11.38,72.17
Geodesic Thickness,8.79,2.33,24.71,3.01,34.26
Intensity,146.82,85.75,190.18,20.51,13.97
Length,13.35,6.35,101.05,6.11,45.81
Perimeter,49.13,24.07,397.57,23.45,47.73
Roughness,1.23,1.04,4.07,0.26,20.94
Sigma Intensity,33.92,4.38,52.96,9.75,28.73
Sum Intensity,67013.07,13548.00,1.02e+006,56444.27,84.23
Transparency,0.12,0.02,0.39,0.07,58.90
Volume (ABD),847.15,65.29,68448.70,3378.03,398.75
Width,9.68,3.59,60.86,3.81,39.42

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,4,0.96,0.09,1400,0.11
6-7um,35,8.43,0.89,12246,1.09
7-8um,40,9.64,1.82,13995,2.24
8-9um,33,7.95,2.14,11546,2.63
0-5um,0,0.00,0.00,0.00,0.00
5-10um,142,34.22,7.72,49683,9.49
10-15um,245,59.04,57.90,85720,71
15-20um,18,4.34,6.80,6298,8.36
20-25um,7,1.69,5.23,2449,6.43
25-30um,1,0.24,0.88,350,1.08
30-35um,1,0.24,2.01,350,2.47
35-40um,0,0.00,0.00,0.00,0.00
40-45um,0,0.00,0.00,0.00,0.00
45-50um,0,0.00,0.00,0.00,0.00
50-55um,0,0.00,0.00,0.00,0.00
55-60um,0,0.00,0.00,0.00,0.00
60-65um,0,0.00,0.00,0.00,0.00
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,1,0.24,19.47,350,24
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,29,6.99,2.71,10146,3.34
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

