List File,27-APRIL8-R1.lst
Start Time,2016-04-08  09:39:12
Sampling Time,1 min 56 sec

Count,467
Particles / ml,9855

Efficiency,16.4%
PPUI,1.22

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),90.30,19.60,793.50,121.99,135.10
Aspect Ratio,0.75,0.03,1.00,0.17,22.45
Circle Fit,0.64,0.00,0.94,0.22,34.55
Circularity (Hu),0.83,0.03,1.00,0.16,19.54
Compactness,2.53,1.00,23.77,2.17,85.86
Diameter (ABD),9.48,5.00,31.79,5.02,52.91
Diameter (ESD),12.19,5.38,66.77,7.56,62.07
Elongation,5.58,1.00,72.67,6.96,124.62
Geodesic Aspect Ratio,0.44,0.01,1.00,0.35,79.24
Geodesic Length,24.80,5.86,219.48,24.90,100.40
Geodesic Thickness,5.98,1.64,19.63,2.68,44.76
Intensity,151.55,90.53,197.67,17.85,11.78
Length,14.32,5.88,103.19,9.71,67.81
Perimeter,61.55,23.42,447.58,49.06,79.71
Roughness,1.40,1.04,3.14,0.36,25.95
Sigma Intensity,32.79,6.34,50.88,8.88,27.08
Sum Intensity,63023.59,16704.00,4.30e+005,60336.89,95.74
Transparency,0.19,0.04,0.80,0.10,53.94
Volume (ABD),965.41,65.29,16814.48,2294.97,237.72
Width,9.50,4.12,39.33,5.36,56.47

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,10,2.14,0.17,211,0.02
6-7um,49,10.49,1.13,1034,0.10
7-8um,71,15.20,2.28,1498,0.21
8-9um,78,16.70,3.17,1646,0.29
0-5um,0,0.00,0.00,0.00,0.00
5-10um,247,52.89,8.87,5212,0.82
10-15um,119,25.48,13.47,2511,1.25
15-20um,33,7.07,8.61,696,0.80
20-25um,19,4.07,10.11,401,0.93
25-30um,14,3.00,12.67,295,1.17
30-35um,10,2.14,15.48,211,1.43
35-40um,6,1.28,17.25,127,1.60
40-45um,2,0.43,6.36,42,0.59
45-50um,1,0.21,3.16,21,0.29
50-55um,1,0.21,3.62,21,0.34
55-60um,0,0.00,0.00,0.00,0.00
60-65um,0,0.00,0.00,0.00,0.00
65-70um,1,0.21,0.29,21,0.03
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,39,8.35,2.12,823,0.20
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

