Date,Time_in_min,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6,temp_internal
02.06.16 17:27:15,0.03,4.87,186.13,204.16,183.59,195.09,172.59,192.84,187.4,199.61,204.49,210.71,191.87,196.05,No Sensor,188.36,201.88,218.33,194.77,203.51,208.41,210.71,178.54,221.33,212.03,16.23
02.06.16 17:27:30,0.28,4.62,185.81,204.16,183.59,194.44,172.9,192.52,186.45,198.96,204.81,212.36,191.23,196.38,No Sensor,187.08,202.53,217.66,192.52,203.18,206.45,210.39,179.17,222.33,213.02,16.22
02.06.16 17:27:45,0.53,4.62,185.81,203.51,182.64,194.44,172.59,192.84,186.45,199.29,204.49,211.37,192.2,196.38,No Sensor,188.04,201.88,218.66,192.2,201.56,208.74,211.04,178.23,221.33,212.36,16.23
02.06.16 17:28:00,0.78,4.62,185.81,204.16,183.27,194.77,172.9,192.84,186.76,198.64,204.49,211.04,190.59,196.38,No Sensor,188.04,201.88,217.99,193.16,200.58,207.43,210.39,179.17,221.66,212.03,16.23
02.06.16 17:28:15,1.03,4.62,185.81,203.84,183.27,195.09,171.97,192.52,186.45,198.96,204.16,213.35,191.87,196.7,No Sensor,189,201.88,218.66,192.2,202.21,206.45,210.06,178.23,220.33,212.36,16.22
02.06.16 17:28:30,1.28,4.38,185.49,203.51,183.59,194.77,172.28,192.2,186.13,198.96,204.49,210.39,190.59,196.7,No Sensor,187.4,201.56,218.33,192.84,201.56,207.1,210.71,178.23,220.33,211.7,16.23
02.06.16 17:28:45,1.53,4.62,185.81,204.16,183.91,194.44,172.28,192.52,185.81,198.96,204.49,211.37,189.95,196.05,No Sensor,188.04,202.53,218.33,191.55,201.23,206.45,209.73,178.85,219.66,211.37,16.22
02.06.16 17:29:00,1.78,4.62,186.13,203.51,182.96,194.12,172.28,191.87,185.81,198.64,204.16,213.02,190.27,196.38,No Sensor,188.04,201.56,217.66,192.84,201.56,206.12,210.71,178.85,219.66,211.37,16.22
02.06.16 17:29:15,2.03,4.87,186.13,203.51,184.22,194.44,172.28,192.2,185.49,198.64,203.84,210.39,190.27,195.41,No Sensor,188.04,202.21,218.66,193.16,200.91,206.78,210.06,177.28,220.99,210.39,16.22
02.06.16 17:29:30,2.28,4.62,185.49,203.51,183.27,194.77,172.59,192.2,185.81,198.96,203.84,210.71,190.27,196.05,No Sensor,188.68,201.88,217.66,191.87,201.56,207.43,209.73,177.91,220.99,211.04,16.22
02.06.16 17:29:45,2.53,4.87,186.13,204.16,183.59,194.44,172.28,192.2,185.49,198.96,203.51,210.06,190.91,196.7,No Sensor,188.36,201.88,218.33,192.52,200.91,206.45,210.06,177.28,221.66,211.04,16.22
02.06.16 17:30:00,2.78,4.13,185.81,202.86,183.59,193.8,172.28,191.87,185.18,197.99,203.51,211.37,189.95,195.73,No Sensor,187.08,201.56,218.66,191.55,201.88,206.78,209.07,178.23,220.99,210.39,16.22
02.06.16 17:30:15,3.03,4.38,186.45,203.51,183.91,194.12,172.59,191.23,185.49,198.31,203.84,212.36,190.59,196.7,No Sensor,188.36,200.91,216.67,191.87,200.58,207.1,210.71,178.54,219.33,209.4,16.22
02.06.16 17:30:30,3.28,4.13,186.13,204.16,183.27,193.48,172.59,191.55,185.18,197.67,203.51,211.37,190.59,196.05,No Sensor,187.4,201.88,217.99,191.55,201.23,206.12,210.06,177.28,220.33,211.37,16.2
02.06.16 17:30:43,3.5,4.62,186.45,204.49,183.91,194.44,172.9,192.2,185.49,198.96,203.84,212.69,190.27,196.05,No Sensor,188.36,201.56,217.99,192.2,200.58,207.1,210.06,178.85,220.33,210.71,16.22
02.06.16 17:30:58,3.75,4.62,186.45,203.84,183.27,194.77,172.59,192.2,185.18,198.64,203.84,211.7,190.27,197.02,No Sensor,188.68,201.23,217.33,192.2,200.26,206.78,209.07,178.23,220.66,210.06,16.22
02.06.16 17:31:13,4,4.62,185.81,203.51,183.27,194.12,172.28,191.23,185.18,198.31,203.51,213.02,189.95,196.38,No Sensor,187.4,201.56,217.33,192.52,200.91,205.14,210.06,178.23,220.33,210.71,16.22
02.06.16 17:31:28,4.25,4.62,186.13,203.51,183.91,194.77,171.97,191.55,185.18,197.99,203.84,212.36,189.95,197.02,No Sensor,188.04,201.88,217.99,191.23,200.91,205.47,210.39,177.28,221.66,210.71,16.22
