Date,Time_in_min,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6,temp_internal
02.06.16 14:43:21,0.07,0,159.57,194.14,160.71,160.43,171.66,215.58,172.53,173.99,178.38,175.74,178.67,208.76,No Sensor,169.05,197.46,205.38,186.95,173.7,183.1,174.28,171.66,205.38,205.69,18.7
02.06.16 14:43:37,0.33,0,159.57,193.84,161.28,160.43,171.66,214.95,172.53,174.28,178.38,176.62,179.26,209.07,No Sensor,169.05,197.76,205.99,187.25,173.7,183.98,174.86,170.79,204.16,207.53,18.73
02.06.16 14:43:52,0.58,0,160.14,194.44,160.43,160.43,171.66,215.27,172.53,173.41,178.38,174.86,178.67,207.53,No Sensor,170.5,197.16,205.69,186.95,173.41,183.1,174.86,169.34,203.54,205.69,18.77
02.06.16 14:44:07,0.83,0,161,194.14,160.71,160.14,171.37,215.27,172.82,173.99,178.67,176.62,178.67,208.76,No Sensor,169.34,198.67,205.38,186.66,173.11,181.91,176.03,171.66,204.77,205.99,18.77
02.06.16 14:44:22,1.08,0,160.14,194.74,161.28,160.71,171.66,214.95,172.82,173.99,178.38,177.5,178.97,208.45,No Sensor,169.63,197.16,205.38,187.85,173.41,182.5,176.03,171.37,205.07,205.69,18.82
02.06.16 14:44:37,1.33,0,159.86,195.04,160.71,160.43,171.37,214.95,172.53,174.28,178.97,176.62,178.97,207.53,No Sensor,169.34,197.76,206.3,187.25,171.08,181.62,174.86,169.63,205.69,206.61,18.82
02.06.16 14:44:52,1.58,0,160.14,194.74,161.28,161.28,171.08,214.95,172.82,173.7,178.67,175.45,178.67,209.38,No Sensor,169.34,197.46,203.85,185.76,170.79,181.91,174.28,170.79,205.69,205.99,18.84
02.06.16 14:45:07,1.83,0,160.71,193.84,161,161,171.37,214.64,172.53,173.41,178.67,175.16,179.26,208.76,No Sensor,169.05,198.37,205.38,186.66,171.66,181.62,174.86,170.21,205.69,205.07,18.86
02.06.16 14:45:22,2.08,0,160.43,193.84,160.14,160.43,171.08,214.95,172.53,173.11,178.09,173.99,178.38,209.07,No Sensor,168.76,196.55,205.69,187.25,170.79,183.1,174.86,169.34,205.69,205.07,18.88
02.06.16 14:45:37,2.33,0,160.43,194.44,160.71,159.86,171.37,214.95,172.24,173.41,177.5,174.28,178.97,209.38,No Sensor,169.63,197.76,206.3,186.66,170.79,181.91,175.45,169.34,205.07,205.99,18.89
02.06.16 14:45:52,2.58,0,159.29,193.84,160.43,159.86,171.08,214.33,172.53,173.11,178.38,175.74,178.67,209.07,No Sensor,168.76,198.07,205.69,185.76,171.37,182.8,174.57,171.37,205.07,205.38,18.9
02.06.16 14:46:07,2.83,0,159.86,193.84,160.71,160.43,171.08,214.64,172.24,173.41,178.38,176.62,178.67,206.61,No Sensor,168.76,197.76,205.07,186.36,169.05,181.32,175.45,169.63,204.46,205.69,18.91
02.06.16 14:46:22,3.08,0,160.43,194.44,161,159.86,170.79,214.64,171.95,173.41,178.38,176.33,178.97,207.84,No Sensor,169.05,198.37,205.69,186.95,169.63,181.62,174.57,169.63,205.07,205.69,18.93
02.06.16 14:46:37,3.33,0,160.71,193.54,161,160.43,171.37,214.64,172.53,173.11,178.09,175.16,178.09,207.53,No Sensor,169.63,197.76,205.99,185.76,171.08,181.32,175.45,170.5,204.16,205.99,18.95
02.06.16 14:46:52,3.58,0,160.14,194.14,161,160.43,171.08,214.33,172.24,173.11,177.79,174.28,178.09,208.45,No Sensor,168.18,198.07,204.77,185.47,170.5,182.21,173.99,169.92,203.85,205.38,18.97
02.06.16 14:47:07,3.83,0,159.57,193.54,160.43,160.71,171.95,214.33,171.08,173.7,177.79,176.03,178.09,208.45,No Sensor,169.63,198.37,205.38,185.47,170.21,180.73,174.86,168.76,204.16,205.69,19
02.06.16 14:47:22,4.08,0,159.57,192.94,160.71,160.14,170.79,213.71,171.66,172.53,177.79,174.57,178.09,207.22,No Sensor,168.76,196.86,204.46,186.06,169.92,182.21,174.86,168.76,203.24,204.46,19
02.06.16 14:47:37,4.33,0,160.14,194.14,161,160.14,171.37,214.02,171.08,172.82,178.09,173.41,177.79,208.15,No Sensor,168.76,197.16,205.38,186.06,169.34,181.32,174.57,169.34,204.77,205.69,19.02
02.06.16 14:47:52,4.58,0,159.57,193.54,161,160.71,171.08,214.02,171.08,172.53,177.79,173.99,177.79,207.84,No Sensor,169.34,198.07,203.85,185.47,169.63,180.44,175.45,169.34,203.85,205.07,19.04
02.06.16 14:48:07,4.83,0,159.86,193.84,161,160.71,171.37,214.02,171.37,172.53,177.79,176.03,178.09,207.53,No Sensor,168.18,196.86,204.46,185.47,167.89,181.03,174.57,169.05,202.63,204.77,19.05
02.06.16 14:48:22,5.08,0,159.29,193.54,161,160.14,170.79,213.71,171.37,172.53,177.5,173.7,178.67,207.22,No Sensor,167.6,197.76,205.69,185.47,170.5,179.85,174.57,169.92,205.38,205.07,19.07
02.06.16 14:48:37,5.33,0,159.86,193.54,161.28,159.57,171.37,213.71,171.37,172.24,177.79,173.99,178.09,207.53,No Sensor,167.89,197.16,204.16,185.76,169.34,181.91,173.99,168.18,204.16,206.3,19.09
02.06.16 14:48:52,5.58,0,159.57,193.54,159.86,159.86,171.95,213.71,170.79,172.53,177.79,174.86,178.09,206.92,No Sensor,168.76,197.46,204.77,185.76,169.34,180.44,175.16,168.47,204.77,205.38,19.11
02.06.16 14:49:07,5.83,0,160.43,192.64,161.28,160.43,171.08,213.71,171.66,172.53,177.79,176.62,177.79,207.53,No Sensor,169.63,197.16,204.77,186.36,168.76,181.62,174.86,169.92,202.63,205.99,19.11
02.06.16 14:49:22,6.08,0,159.57,194.14,161.28,160.14,171.37,214.02,171.66,172.53,178.09,176.03,178.38,206.92,No Sensor,167.89,196.86,205.99,186.36,168.18,181.62,175.16,169.63,204.46,205.99,19.14
02.06.16 14:49:37,6.33,0,159.86,193.24,161,159.57,171.66,213.71,171.66,171.95,177.79,174.57,177.5,208.15,No Sensor,168.76,197.16,205.07,186.06,169.05,179.55,173.41,169.34,202.63,205.99,19.15
02.06.16 14:49:52,6.58,0,159.57,194.14,161.28,160.43,171.08,214.02,171.08,172.24,178.09,174.28,178.09,207.84,No Sensor,169.34,197.76,205.38,184.58,167.89,181.03,175.74,169.34,204.46,204.46,19.16
02.06.16 14:50:07,6.83,0,160.14,192.94,160.71,160.14,170.21,213.71,170.21,172.53,177.5,175.74,178.09,207.53,No Sensor,167.6,196.25,205.07,186.06,168.47,181.03,173.99,169.34,202.63,204.16,19.18
02.06.16 14:50:22,7.08,0,159.86,193.84,161,160.43,170.5,214.02,170.5,172.53,177.5,173.7,177.79,207.22,No Sensor,169.63,197.16,205.07,186.95,168.76,180.14,175.45,169.34,203.85,205.07,19.2
02.06.16 14:50:37,7.33,0,159.86,193.54,160.71,159.29,171.66,214.02,171.08,172.53,178.09,173.99,177.21,206.92,No Sensor,168.18,196.25,205.07,185.76,166.74,180.73,174.86,169.63,202.63,203.85,19.22
02.06.16 14:50:52,7.58,0,159.86,193.54,161,160.14,170.79,214.33,170.79,172.53,178.09,176.62,177.5,207.84,No Sensor,168.47,197.46,205.38,185.17,167.6,179.55,175.16,168.18,202.32,205.07,19.22
02.06.16 14:51:07,7.83,0,160.14,193.84,160.43,159.29,171.37,213.71,171.08,172.82,177.79,176.33,178.09,207.53,No Sensor,167.89,197.16,203.85,186.36,167.6,181.03,174.86,169.34,202.63,205.69,19.23
02.06.16 14:51:22,8.08,0,159.29,193.24,161.28,160.43,171.37,213.71,171.08,172.24,177.79,174.28,177.79,208.15,No Sensor,169.05,195.65,204.77,185.76,167.89,181.32,173.99,167.6,203.85,204.77,19.25
02.06.16 14:51:37,8.33,0,160.14,194.14,161.57,159.86,171.66,214.02,171.08,171.95,177.79,174.28,178.09,206.92,No Sensor,168.47,196.86,203.85,186.06,166.74,179.85,173.99,169.05,204.16,204.16,19.27
02.06.16 14:51:52,8.58,0,159.86,193.54,161,160.71,171.66,213.71,170.79,172.82,177.79,174.28,178.09,208.15,No Sensor,168.76,197.16,205.38,185.76,168.47,180.73,175.45,168.47,204.16,205.38,19.29
02.06.16 14:52:08,8.85,0,159.86,194.44,161.28,160.43,171.37,213.71,171.08,172.24,177.79,175.74,178.09,208.45,No Sensor,167.6,197.46,205.38,185.76,167.89,181.03,174.57,167.6,204.46,205.99,19.29
02.06.16 14:52:23,9.1,0,159.86,194.14,161.28,160.43,170.5,214.02,170.5,171.95,177.5,175.45,177.5,207.53,No Sensor,167.03,196.55,203.85,184.87,168.18,179.85,174.57,167.89,204.16,204.77,19.32
02.06.16 14:52:38,9.35,0,159.86,193.54,161,160.14,170.79,214.02,170.21,171.66,178.09,173.41,177.79,206.61,No Sensor,169.05,198.37,204.46,186.06,168.18,179.55,174.28,168.18,203.54,204.46,19.34
02.06.16 14:52:53,9.6,0,159.86,194.14,160.43,160.14,170.79,213.4,170.21,172.24,177.5,174.28,177.5,206.92,No Sensor,169.34,196.86,205.99,184.87,167.03,180.14,174.86,167.03,203.85,205.38,19.34
02.06.16 14:53:08,9.85,0,159.86,194.14,161.28,159.86,171.37,213.4,170.79,172.24,177.79,176.91,178.09,207.84,No Sensor,169.34,197.46,205.69,186.36,166.74,179.55,173.99,168.76,203.85,205.38,19.36
02.06.16 14:53:23,10.1,0,159.57,193.54,161.57,160.14,170.79,213.71,170.21,171.66,177.79,174.86,177.79,207.84,No Sensor,169.92,197.16,204.77,184.58,167.32,179.26,174.57,167.32,203.24,205.38,19.38
02.06.16 14:53:38,10.35,0,160.14,193.24,161,159.86,171.66,212.78,170.5,172.24,177.79,176.03,177.5,207.22,No Sensor,166.45,196.86,205.38,184.58,167.32,178.67,173.99,167.32,203.85,205.07,19.39
02.06.16 14:53:53,10.6,0,160.14,193.54,161.57,160.43,171.66,213.4,170.79,171.95,177.79,175.74,177.21,208.45,No Sensor,167.32,197.76,205.38,186.06,165.87,179.85,174.86,168.76,204.46,204.16,19.39
02.06.16 14:54:08,10.85,0,160.43,194.14,161,160.43,171.37,214.64,170.5,172.24,178.67,176.62,177.5,208.76,No Sensor,169.05,196.86,204.16,186.36,167.03,179.85,174.86,167.32,204.16,204.46,19.4
02.06.16 14:54:23,11.1,0,160.14,193.84,161.28,160.43,171.37,214.02,170.21,171.37,177.79,176.91,178.09,208.15,No Sensor,168.18,197.46,205.07,184.58,165.87,180.44,174.28,168.76,203.85,205.07,19.43
02.06.16 14:54:38,11.35,0,159.29,194.44,161.28,160.71,171.08,214.02,170.5,172.53,178.09,174.28,177.79,206.3,No Sensor,167.6,196.25,204.46,184.58,165.59,180.44,175.16,166.74,203.24,204.16,19.43
02.06.16 14:54:53,11.6,0,160.14,193.84,161.28,160.14,171.08,213.71,170.5,171.95,177.5,173.99,178.38,207.84,No Sensor,167.89,197.76,204.77,185.47,164.72,178.97,174.28,167.89,203.54,205.07,19.43
02.06.16 14:55:08,11.85,0,160.14,193.54,161.57,160.14,171.37,213.09,170.5,171.66,177.79,173.7,176.91,208.45,No Sensor,168.18,196.86,205.38,186.06,165.01,180.14,174.28,168.47,204.46,205.38,19.45
02.06.16 14:55:23,12.1,0,160.43,194.14,161.57,160.43,171.37,214.02,170.79,172.82,178.38,175.16,178.09,207.84,No Sensor,168.47,196.25,205.38,186.36,166.45,180.44,174.28,167.32,204.16,205.07,19.47
02.06.16 14:55:38,12.35,0,160.14,193.54,160.71,160.71,171.66,213.71,169.92,171.95,178.09,175.74,177.79,207.53,No Sensor,167.32,196.25,205.38,184.28,165.87,179.55,173.7,166.74,202.32,205.07,19.47
02.06.16 14:55:53,12.6,0,161,194.44,161.86,160.43,171.37,214.33,169.92,172.24,177.79,173.11,178.38,207.22,No Sensor,169.63,196.86,205.38,186.06,165.87,179.85,175.45,167.32,203.54,203.54,19.47
02.06.16 14:56:08,12.85,0,159.86,193.54,161.57,160.43,171.37,213.09,169.92,172.24,177.5,175.74,177.79,207.22,No Sensor,168.76,196.25,205.69,185.17,165.01,178.38,175.45,167.6,203.54,203.85,19.5
02.06.16 14:56:23,13.1,0,160.43,195.04,161.57,160.14,172.24,214.02,170.79,171.66,178.38,176.91,178.09,208.76,No Sensor,168.47,197.46,204.46,184.58,165.59,178.97,174.57,167.6,202.63,204.77,19.5
02.06.16 14:56:39,13.37,0,160.71,194.74,161.86,160.71,171.66,213.71,170.79,172.24,177.79,176.33,178.38,208.15,No Sensor,168.76,197.16,205.38,184.58,167.03,179.55,175.45,167.03,203.85,203.85,19.52
02.06.16 14:56:54,13.62,0,160.14,194.44,161.57,160.14,171.95,213.4,170.5,172.53,178.09,173.7,177.79,209.38,No Sensor,167.6,196.25,205.69,186.06,165.01,178.38,175.74,167.89,203.54,204.46,19.52
02.06.16 14:57:09,13.87,0,160.71,194.74,161.86,160.43,171.66,213.71,170.21,171.95,177.79,173.7,177.79,208.45,No Sensor,168.18,196.55,203.85,186.06,165.01,179.55,175.16,166.74,203.54,205.38,19.54
02.06.16 14:57:24,14.12,0,159.86,193.54,162.43,160.43,171.08,213.71,170.5,172.53,178.38,174.28,177.79,207.84,No Sensor,167.89,197.16,205.99,183.98,164.72,180.44,174.86,168.18,203.24,204.16,19.55
02.06.16 14:57:39,14.37,0,161,194.14,161.86,160.14,171.37,213.71,170.21,172.82,178.09,173.41,178.09,208.45,No Sensor,169.92,196.55,203.85,186.06,165.59,180.14,173.99,166.45,202.63,204.77,19.55
02.06.16 14:57:54,14.62,0,160.43,194.14,161.86,161,171.95,214.02,169.92,172.82,177.79,174.57,177.21,208.15,No Sensor,168.47,197.76,205.38,184.87,165.3,178.67,174.86,167.89,202.93,203.54,19.55
02.06.16 14:58:09,14.87,0,160.43,194.14,161.57,160.43,171.95,213.4,169.34,172.82,177.21,175.45,177.21,207.84,No Sensor,168.76,197.46,204.46,184.28,164.72,179.55,175.45,167.6,204.16,204.16,19.59
02.06.16 14:58:24,15.12,0,160.14,194.14,161.86,159.86,172.24,214.02,169.92,172.53,178.09,174.86,177.5,209.07,No Sensor,168.76,197.46,204.16,184.28,165.01,179.55,174.86,166.74,204.16,205.07,19.57
02.06.16 14:58:39,15.37,0,160.14,194.44,162.43,161.28,171.66,214.02,169.63,171.95,177.79,173.7,178.09,208.76,No Sensor,168.18,197.16,204.16,185.76,163.29,179.26,174.86,167.89,201.71,204.46,19.59
02.06.16 14:58:54,15.62,0,161,194.74,161.86,160.71,171.37,213.71,169.92,172.53,178.09,174.28,177.79,207.84,No Sensor,167.89,196.86,205.07,185.47,165.3,178.97,176.03,167.6,203.85,205.07,19.59
02.06.16 14:59:09,15.87,0,160.43,194.44,161.57,160.43,171.37,214.33,170.5,172.82,177.5,173.7,178.38,207.84,No Sensor,168.47,197.46,204.46,185.17,164.72,177.79,175.45,168.18,202.63,204.46,19.63
02.06.16 14:59:24,16.12,0,160.71,193.54,162.14,160.43,171.66,214.33,170.21,171.66,178.38,174.57,178.09,208.15,No Sensor,167.32,196.86,205.38,186.06,163.58,178.09,174.86,168.18,202.63,204.46,19.63
02.06.16 14:59:39,16.37,0,160.14,194.44,161.57,160.71,171.66,214.02,169.63,172.24,177.79,174.28,177.5,208.76,No Sensor,167.6,197.46,205.38,185.17,163,178.97,173.99,167.03,203.54,204.16,19.64
02.06.16 14:59:54,16.62,0,161,194.74,162.43,161.28,171.95,214.33,170.21,172.82,178.38,174.28,178.67,209.07,No Sensor,169.34,197.76,205.99,186.36,165.01,178.67,175.74,167.89,202.32,204.77,19.64
02.06.16 15:00:09,16.87,0,160.71,195.04,162.14,161,171.95,213.09,169.63,172.24,178.38,176.33,177.5,207.84,No Sensor,168.76,196.55,204.77,185.47,164.72,178.67,175.45,167.03,204.16,204.77,19.65
02.06.16 15:00:24,17.12,0,160.14,194.74,162.14,160.43,172.24,213.71,169.34,172.24,178.09,173.7,177.79,208.15,No Sensor,168.76,196.55,205.69,185.76,163.86,178.67,175.16,167.03,203.85,203.85,19.65
02.06.16 15:00:39,17.37,0,161.28,194.14,162.72,161.28,172.24,213.71,170.21,172.24,178.38,174.28,177.5,208.76,No Sensor,167.89,197.76,203.54,185.76,164.15,178.97,175.45,168.18,203.54,205.07,19.68
02.06.16 15:00:54,17.62,0,160.71,194.14,162.14,160.71,171.37,213.71,169.63,172.24,177.79,173.99,177.5,207.53,No Sensor,169.05,197.16,204.46,184.87,163.58,178.09,174.28,166.16,203.85,205.07,19.68
02.06.16 15:01:09,17.87,0,161,194.74,162.14,160.71,171.95,214.02,169.92,172.82,177.79,175.74,177.79,207.53,No Sensor,168.76,197.46,205.69,185.76,163.86,178.38,174.86,165.87,203.54,203.24,19.7
02.06.16 15:01:24,18.12,0,161,194.74,162.14,160.43,172.53,214.02,169.34,172.24,178.38,175.74,178.38,209.38,No Sensor,168.76,197.46,205.38,184.87,162.72,178.97,175.16,166.16,203.24,204.16,19.7
02.06.16 15:01:39,18.37,0,160.71,195.04,162.14,160.71,171.66,213.4,169.63,171.66,178.09,174.57,177.21,207.22,No Sensor,167.6,197.46,203.85,184.28,163.86,177.5,174.86,167.03,203.24,203.85,19.68
02.06.16 15:01:54,18.62,0,160.71,194.44,162.72,161.28,171.95,214.02,169.34,172.24,177.79,174.28,177.5,208.15,No Sensor,168.76,196.86,204.46,183.98,162.43,178.67,175.16,166.45,203.54,204.77,19.68
02.06.16 15:02:09,18.87,0,161,194.44,162.14,161,171.66,213.71,168.76,172.53,178.67,173.99,177.79,208.76,No Sensor,168.18,197.46,205.38,184.58,162.43,177.5,174.57,167.6,203.24,204.16,19.68
02.06.16 15:02:24,19.12,0,161,194.74,162.14,161.28,172.24,214.64,169.92,171.95,177.5,173.7,178.09,209.07,No Sensor,167.6,197.76,205.69,185.47,162.14,178.97,175.45,167.32,204.16,204.46,19.64
02.06.16 15:02:39,19.37,0,160.43,195.04,162.43,160.71,172.24,214.33,169.05,171.66,178.09,173.11,178.09,209.07,No Sensor,168.47,197.16,204.16,184.28,163.86,178.38,175.74,166.74,202.32,205.07,19.61
02.06.16 15:02:54,19.62,0,160.43,194.74,161.86,160.71,172.53,213.4,169.34,171.66,178.09,175.16,177.5,207.84,No Sensor,168.76,197.46,204.16,183.98,163,176.62,175.74,167.32,201.41,203.54,19.57
02.06.16 15:03:09,19.87,0,160.71,193.54,161,161,171.37,213.71,169.05,171.37,177.79,174.86,177.21,208.15,No Sensor,167.89,196.55,204.77,184.58,161.57,177.79,173.99,165.87,202.93,202.63,19.54
02.06.16 15:03:24,20.12,0,160.71,194.44,162.72,160.71,172.24,213.09,169.34,171.66,177.5,175.45,177.5,208.76,No Sensor,168.47,197.46,205.69,183.39,161.86,177.21,174.28,165.59,202.93,204.16,19.5
