List File,FULL-24-2-APRIL1-R2.lst
Start Time,2016-04-01  10:06:15
Sampling Time,1 min 57 sec

Count,1280  of  1280
Particles / ml,26720

Efficiency,16.4%
PPUI,1.53

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),72.76,19.60,4062.93,167.41,230.08
Aspect Ratio,0.83,0.26,1.00,0.13,15.64
Circle Fit,0.76,0.00,0.96,0.16,20.85
Circularity (Hu),0.92,0.18,1.00,0.11,12.40
Compactness,1.69,1.00,11.17,0.93,55.23
Diameter (ABD),8.58,5.00,71.92,4.37,50.90
Diameter (ESD),10.06,5.28,103.90,5.80,57.69
Elongation,2.87,1.00,33.06,3.06,106.56
Geodesic Aspect Ratio,0.58,0.03,1.00,0.32,55.54
Geodesic Length,16.23,5.86,285.00,16.35,100.74
Geodesic Thickness,6.75,1.50,19.71,2.17,32.19
Image Height,32.70,21.00,193.00,11.67,35.68
Image Width,32.06,22.00,242.00,10.19,31.78
Intensity,143.50,106.43,195.37,12.81,8.93
Length,11.39,5.58,133.14,7.23,63.50
Perimeter,45.96,23.42,587.24,33.15,72.12
Roughness,1.24,1.03,3.20,0.21,17.17
Sigma Intensity,38.48,3.70,54.92,7.70,20.02
Sum Intensity,51819.82,15766.00,1.65e+006,76167.92,146.99
Transparency,0.14,0.03,0.57,0.07,54.82
Volume (ABD),848.96,65.29,1.95e+005,6616.39,779.35
Width,8.45,2.82,62.14,4.01,47.48

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,48,3.75,0.34,1002,0.08
6-7um,193,15.08,1.83,4029,0.42
7-8um,219,17.11,3.04,4572,0.69
8-9um,192,15.00,3.76,4008,0.85
0-5um,0,0.00,0.00,0.00,0.00
5-10um,845,66.02,13.72,17639,3.11
10-15um,334,26.09,16.88,6972,3.83
15-20um,40,3.13,5.51,835,1.25
20-25um,39,3.05,11.74,814,2.66
25-30um,8,0.63,4.05,167,0.92
30-35um,2,0.16,1.51,42,0.34
35-40um,1,0.08,1.25,21,0.28
40-45um,2,0.16,3.87,42,0.88
45-50um,0,0.00,0.00,0.00,0.00
50-55um,0,0.00,0.00,0.00,0.00
55-60um,0,0.00,0.00,0.00,0.00
60-65um,2,0.16,8.96,42,2.03
65-70um,0,0.00,0.00,0.00,0.00
75-80um,1,0.08,7.56,21,1.72
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,189,14.77,4.69,3945,1.06
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

