List File,61-APRIL12-R3_copy.lst
Start Time,2016-04-12  13:47:31
Sampling Time,1 min 33 sec

Count,5654  of  5654
Particles / ml,151103

Efficiency,15.9%
PPUI,5.73

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),79.46,19.60,5903.09,115.23,145.01
Aspect Ratio,0.87,0.29,1.00,0.09,10.84
Circle Fit,0.78,0.00,0.95,0.11,14.58
Circularity (Hu),0.95,0.14,1.00,0.06,6.26
Compactness,1.61,1.00,10.63,0.52,32.60
Diameter (ABD),9.39,5.00,86.70,3.61,38.47
Diameter (ESD),10.77,5.50,119.94,4.31,40.04
Elongation,2.57,1.00,31.36,1.80,70.04
Geodesic Aspect Ratio,0.54,0.03,1.00,0.28,52.46
Geodesic Length,16.72,6.02,356.74,10.30,61.58
Geodesic Thickness,7.25,1.24,21.52,2.24,30.88
Image Height,34.15,21.00,271.00,8.09,23.70
Image Width,33.30,21.00,187.00,8.00,24.01
Intensity,137.43,89.18,181.06,12.24,8.91
Length,11.90,5.88,142.83,5.08,42.69
Perimeter,47.93,24.07,749.67,21.21,44.25
Roughness,1.26,1.03,2.75,0.16,12.80
Sigma Intensity,41.12,3.36,58.91,4.82,11.73
Sum Intensity,54175.36,15170.00,2.26e+006,51572.48,95.20
Transparency,0.13,0.03,0.64,0.05,36.36
Volume (ABD),734.56,65.29,3.41e+005,4915.32,669.15
Width,9.40,4.14,90.39,3.50,37.21

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,44,0.78,0.08,1176,0.09
6-7um,298,5.27,0.71,7964,0.79
7-8um,718,12.70,2.58,19189,2.86
8-9um,954,16.87,4.98,25496,5.53
0-5um,0,0.00,0.00,0.00,0.00
5-10um,2979,52.69,15.30,79614,17
10-15um,2134,37.74,31.31,57031,35
15-20um,351,6.21,14.14,9380,16
20-25um,100,1.77,8.19,2672,9.09
25-30um,42,0.74,6.59,1122,7.31
30-35um,21,0.37,4.99,561,5.54
35-40um,4,0.07,1.66,107,1.84
40-45um,5,0.09,2.66,134,2.95
45-50um,6,0.11,3.95,160,4.39
50-55um,1,0.02,1.22,27,1.35
55-60um,0,0.00,0.00,0.00,0.00
60-65um,1,0.02,1.66,27,1.84
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,929,16.43,6.78,24827,7.53
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

