List File,FULL-20-2-APRIL1-R1.lst
Start Time,2016-04-01  14:31:18
Sampling Time,2 min 13 sec

Count,2936  of  2936
Particles / ml,541928

Efficiency,16.3%
PPUI,2.28

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),43.98,19.60,2070.20,56.28,127.97
Aspect Ratio,0.88,0.41,1.00,0.08,8.75
Circle Fit,0.83,0.11,0.95,0.08,10.05
Circularity (Hu),0.96,0.62,1.00,0.04,3.98
Compactness,1.35,1.00,4.17,0.30,22.24
Diameter (ABD),7.13,5.00,51.34,2.27,31.78
Diameter (ESD),8.09,5.27,58.13,2.67,33.00
Elongation,1.74,1.00,11.02,1.02,58.87
Geodesic Aspect Ratio,0.72,0.09,1.00,0.28,39.28
Geodesic Length,10.97,5.81,108.50,5.89,53.65
Geodesic Thickness,6.80,2.65,22.00,1.52,22.37
Image Height,28.98,20.00,130.00,5.06,17.46
Image Width,28.67,21.00,114.00,5.04,17.56
Intensity,138.43,85.75,173.53,11.02,7.96
Length,8.95,5.50,64.30,3.11,34.78
Perimeter,35.55,23.23,261.00,12.10,34.04
Roughness,1.17,1.02,2.19,0.13,10.72
Sigma Intensity,39.27,5.02,52.67,6.21,15.82
Sum Intensity,34529.57,16038.00,8.16e+005,25252.59,73.13
Transparency,0.12,0.03,0.29,0.05,39.12
Volume (ABD),285.99,65.29,70856.67,1467.63,513.17
Width,7.07,4.09,50.47,2.21,31.30

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,159,5.42,1.46,29348,2.26
6-7um,704,23.98,8.80,129944,14
7-8um,902,30.72,16.27,166491,25
8-9um,636,21.66,16.45,117393,25
0-5um,0,0.00,0.00,0.00,0.00
5-10um,2685,91.45,52.59,495598,82
10-15um,188,6.40,11.61,34701,18
15-20um,26,0.89,4.83,4799,7.48
20-25um,20,0.68,7.85,3692,12
25-30um,10,0.34,8.31,1846,13
30-35um,4,0.14,4.53,738,7.03
35-40um,1,0.03,1.79,185,2.77
40-45um,0,0.00,0.00,0.00,0.00
45-50um,0,0.00,0.00,0.00,0.00
50-55um,0,0.00,0.00,0.00,0.00
55-60um,1,0.03,8.44,185,13
60-65um,0,0.00,0.00,0.00,0.00
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,260,8.86,9.21,47991,14
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

