List File,21-APRIL19-R1_copy.lst
Start Time,2016-04-19  10:19:42
Sampling Time,1 min 23 sec

Count,847  of  847
Particles / ml,25152

Efficiency,16.3%
PPUI,2.46

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),92.09,19.60,3166.91,156.51,169.95
Aspect Ratio,0.87,0.37,1.00,0.09,10.04
Circle Fit,0.78,0.00,0.95,0.10,13.27
Circularity (Hu),0.95,0.55,1.00,0.05,5.03
Compactness,1.60,1.00,11.11,0.64,40.00
Diameter (ABD),9.92,5.00,63.50,4.33,43.67
Diameter (ESD),11.32,5.52,88.33,5.51,48.65
Elongation,2.56,1.00,32.88,2.12,82.93
Geodesic Aspect Ratio,0.53,0.03,1.00,0.27,51.20
Geodesic Length,17.83,6.05,343.47,17.79,99.78
Geodesic Thickness,7.46,2.99,18.70,2.24,29.97
Image Height,35.32,23.00,209.00,10.82,30.64
Image Width,34.20,23.00,199.00,9.89,28.93
Intensity,133.09,91.34,158.96,13.18,9.90
Length,12.52,5.97,121.20,6.80,54.31
Perimeter,50.58,24.20,707.83,36.25,71.68
Roughness,1.24,1.03,3.71,0.19,14.94
Sigma Intensity,41.03,8.46,53.77,5.77,14.05
Sum Intensity,59269.62,14642.00,1.41e+006,72343.38,122.06
Transparency,0.12,0.03,0.33,0.04,34.85
Volume (ABD),1002.44,65.29,1.34e+005,5987.73,597.31
Width,9.90,3.93,62.44,4.15,41.90

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,18,2.13,0.16,535,0.04
6-7um,69,8.15,0.80,2049,0.20
7-8um,90,10.63,1.59,2673,0.40
8-9um,112,13.22,2.82,3326,0.71
0-5um,0,0.00,0.00,0.00,0.00
5-10um,406,47.93,9.49,12056,2.39
10-15um,315,37.19,25.87,9354,6.52
15-20um,93,10.98,19.86,2762,5.01
20-25um,19,2.24,8.06,564,2.03
25-30um,4,0.47,2.85,119,0.72
30-35um,3,0.35,3.09,89,0.78
35-40um,0,0.00,0.00,0.00,0.00
40-45um,1,0.12,1.77,30,0.45
45-50um,0,0.00,0.00,0.00,0.00
50-55um,0,0.00,0.00,0.00,0.00
55-60um,0,0.00,0.00,0.00,0.00
60-65um,0,0.00,0.00,0.00,0.00
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,2,0.24,28.59,59,7.21
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,114,13.46,4.06,3385,1.02
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

