List File,37-June2-R1.lst
Start Time,2016-06-02  11:01:51
Sampling Time,3 min 10 sec

Count,8165
Particles / ml,108976

Efficiency,15.8%
PPUI,5.04

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),80.22,19.60,3305.67,133.35,166.24
Aspect Ratio,0.74,0.08,1.00,0.15,20.31
Circle Fit,0.67,0.00,0.94,0.17,25.08
Circularity (Hu),0.87,0.07,1.00,0.10,11.67
Compactness,1.75,1.00,17.92,0.94,53.68
Diameter (ABD),9.01,5.00,64.88,4.58,50.82
Diameter (ESD),10.93,5.30,97.35,6.32,57.85
Elongation,3.06,1.00,54.27,3.10,101.57
Geodesic Aspect Ratio,0.55,0.02,1.00,0.33,59.59
Geodesic Length,18.24,5.86,322.12,18.27,100.18
Geodesic Thickness,6.71,1.43,41.82,2.05,30.55
Image Height,33.82,20.00,240.00,13.10,38.73
Image Width,34.02,20.00,231.00,11.07,32.54
Intensity,142.02,81.23,207.32,13.80,9.72
Length,12.97,5.58,124.80,7.93,61.15
Perimeter,49.89,23.42,659.20,36.71,73.58
Roughness,1.27,1.02,3.67,0.23,18.39
Sigma Intensity,28.33,2.79,56.52,12.97,45.78
Sum Intensity,54371.58,16013.00,1.45e+006,64055.52,117.81
Transparency,0.16,0.04,0.72,0.06,39.24
Volume (ABD),856.33,65.29,1.43e+005,3809.44,444.86
Width,8.39,2.92,62.51,4.54,54.12

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,210,2.57,0.22,2803,0.21
6-7um,1167,14.29,1.61,15576,1.51
7-8um,1376,16.85,2.75,18365,2.57
8-9um,1366,16.73,3.88,18232,3.61
0-5um,0,0.00,0.00,0.00,0.00
5-10um,5093,62.38,12.16,67975,11
10-15um,1880,23.03,15.06,25092,14
15-20um,663,8.12,13.03,8849,12
20-25um,241,2.95,9.36,3217,8.73
25-30um,108,1.32,7.59,1441,7.08
30-35um,54,0.66,6.13,721,5.72
35-40um,38,0.47,5.85,507,5.45
40-45um,24,0.29,4.96,320,4.63
45-50um,17,0.21,5.44,227,5.07
50-55um,15,0.18,6.44,200,6.01
55-60um,7,0.09,2.74,93,2.55
60-65um,1,0.01,0.53,13,0.50
65-70um,2,0.02,2.04,27,1.91
75-80um,2,0.02,2.15,27,2.01
80-85um,1,0.01,1.56,13,1.46
85-90um,1,0.01,1.25,13,1.17
90-95um,0,0.00,0.00,0.00,0.00
95-100um,1,0.01,2.05,13,1.91
9-10um,933,11.43,3.61,12452,3.36
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

