List File,43-June2-R1.lst
Start Time,2016-06-02  11:24:34
Sampling Time,2 min 3 sec

Count,3165
Particles / ml,63198

Efficiency,16.3%
PPUI,2.53

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),68.20,19.60,2966.33,102.05,149.64
Aspect Ratio,0.74,0.08,1.00,0.15,20.03
Circle Fit,0.70,0.00,0.94,0.16,23.70
Circularity (Hu),0.88,0.06,1.00,0.10,11.88
Compactness,1.67,1.00,18.77,0.94,56.16
Diameter (ABD),8.48,5.00,61.46,3.87,45.68
Diameter (ESD),10.17,5.32,85.58,5.36,52.77
Elongation,2.78,1.00,56.96,3.08,110.95
Geodesic Aspect Ratio,0.60,0.02,1.00,0.33,55.28
Geodesic Length,16.18,5.86,311.28,14.73,91.05
Geodesic Thickness,6.71,1.41,16.90,1.93,28.82
Image Height,32.35,20.00,160.00,10.11,31.24
Image Width,32.76,21.00,206.00,10.65,32.50
Intensity,145.70,93.82,211.56,14.59,10.01
Length,12.03,5.76,106.81,6.76,56.17
Perimeter,45.78,23.42,643.97,29.38,64.17
Roughness,1.23,1.03,2.95,0.20,15.92
Sigma Intensity,29.74,2.80,54.70,14.16,47.63
Sum Intensity,49454.45,16627.00,1.17e+006,47501.16,96.05
Transparency,0.15,0.03,0.72,0.06,42.69
Volume (ABD),624.51,65.29,1.22e+005,2878.64,460.94
Width,7.85,2.80,56.51,3.86,49.21

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,131,4.14,0.48,2616,0.19
6-7um,490,15.48,2.40,9784,0.95
7-8um,604,19.08,4.35,12060,1.72
8-9um,558,17.63,5.79,11142,2.28
0-5um,0,0.00,0.00,0.00,0.00
5-10um,2187,69.10,18.63,43669,7.35
10-15um,604,19.08,16.26,12060,6.41
15-20um,215,6.79,15.69,4293,6.19
20-25um,79,2.50,11.23,1577,4.43
25-30um,40,1.26,9.76,799,3.85
30-35um,13,0.41,4.51,260,1.78
35-40um,12,0.38,6.91,240,2.72
40-45um,3,0.09,3.23,60,1.27
45-50um,3,0.09,2.14,60,0.84
50-55um,2,0.06,1.85,40,0.73
55-60um,0,0.00,0.00,0.00,0.00
60-65um,1,0.03,3.39,20,1.34
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,1,0.03,6.15,20,2.43
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,387,12.23,5.48,7727,2.16
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

